,r,class_balance,flag,indicator,auc_rs,auc_ts,log_loss_rs,log_loss_ts,f1_rs,f1_ts,accuracy_rs,accuracy_ts,pos_acc_rs,pos_acc_ts,pos_count_rs,neg_acc_rs,neg_acc_ts,pos_count_ts,neg_count_rs,neg_count_ts,coef_rs,coef_ts,ks_rs,ks_ts
1609,90,Y,keep,QQQ_SMA_100_r5,0.5240253085729314,0.31755303899082565,0.6830214957657322,0.6253154144391652,0.6853932584269663,0.819362455726092,0.5668073136427567,0.694,0.5943312666076174,0.7958715596330275,1129,0.46075085324232085,0.0,436,293,64,0.8245507764512876,0.6450336727307778,0.08110714426067951,0.3632454128440367
1610,5,Y,no_signal,QQQ_SMA_10_r5,0.5036200336829968,0.48506410575376097,0.6935383313882987,0.7002412077727951,0.5745454545454546,0.506717850287908,0.5151933701657458,0.486,0.5530921820303384,0.4444444444444444,857,0.4602368866328257,0.5467980295566502,297,591,203,-0.07762405668192446,-0.6237984498536827,0.037475789112060134,0.05453550281136488
1611,10,Y,no_signal,QQQ_SMA_10_r5,0.5094065499590037,0.45093022851076414,0.6930564230338239,0.7066209578296059,0.574698795180723,0.5756578947368421,0.5117565698478561,0.484,0.5224534501642936,0.5451713395638629,913,0.49343339587242024,0.3743016759776536,321,533,179,0.4114633148976041,0.3113397224470326,0.03556508140698561,0.11683113176351834
1612,20,Y,keep,QQQ_SMA_10_r5,0.5023335878807013,0.39264502172716753,0.6927940070748312,0.7051168775934326,0.5911214953271028,0.5451559934318555,0.5148995148995149,0.446,0.5331928345626976,0.47564469914040114,949,0.4797570850202429,0.37748344370860926,349,494,151,0.5276762065358054,0.6070495936574855,0.038101048194775666,0.20909315167270726
1613,30,Y,no_signal,QQQ_SMA_10_r5,0.5148110316649643,0.51621198568873,0.6900375347009862,0.6989279239177904,0.6391304347826088,0.5372050816696915,0.5388888888888889,0.49,0.6006128702757916,0.43023255813953487,979,0.4078091106290672,0.6217948717948718,344,461,156,-0.21133961417906372,0.0020621099526227523,0.05226901592886628,0.056872391174716756
1614,45,Y,no_signal,QQQ_SMA_10_r5,0.5084609714145303,0.49935085372570615,0.6951623096798952,0.6950479545064542,0.6634970945589013,0.5400696864111498,0.5564066852367688,0.472,0.6187192118226601,0.4329608938547486,1015,0.40617577197149646,0.5704225352112676,358,421,142,0.018782279298346874,0.08409253355872309,0.04688110644372419,0.11747580454795814
1615,60,Y,keep,QQQ_SMA_10_r5,0.47939698241656226,0.3322149122807018,0.6954835448899934,0.6936177266183301,0.6356340288924559,0.7057256990679095,0.5241090146750524,0.558,0.5662535748331744,0.6973684210526315,1049,0.4083769633507853,0.11666666666666667,380,382,120,0.6147410136695085,0.16704332276435374,0.06549244106828243,0.2741228070175439
1616,90,Y,keep,QQQ_SMA_10_r5,0.5208995244817819,0.3096688646788991,0.684266488491168,0.6250554672628112,0.5896017699115045,0.8109393579072532,0.4781997187060478,0.682,0.4720992028343667,0.7821100917431193,1129,0.5017064846416383,0.0,436,293,64,0.6877490653799511,0.5480493149895929,0.0755327285313954,0.4040997706422018
1617,5,Y,no_signal,QQQ_SMA_200,0.5037562662022914,0.48398600122738056,0.6935776086508084,0.7009510501289792,0.5684079601990049,0.521904761904762,0.5207182320441989,0.498,0.5332555425904317,0.4612794612794613,857,0.5025380710659898,0.5517241379310345,297,591,203,-0.06869666870756909,0.22612674834417645,0.05059754741977583,0.0556633660081936
1618,10,Y,keep,QQQ_SMA_200,0.5100559152865941,0.4332654588489183,0.6930855078602801,0.7078422747280836,0.5866188769414574,0.5765472312703583,0.5214384508990318,0.48,0.5377875136911281,0.5514018691588785,913,0.49343339587242024,0.35195530726256985,321,533,179,0.0846380728583325,0.4314828558186963,0.03779265107504896,0.1435632363946466
1619,20,Y,keep,QQQ_SMA_200,0.48173871494818754,0.3886601263781097,0.6932954936036019,0.7092049898872033,0.6082004555808657,0.5050167224080268,0.5232155232155232,0.408,0.5626975763962065,0.4326647564469914,949,0.4473684210526316,0.3509933774834437,349,494,151,1.0565623263443287,1.0773355374451248,0.0807220897343464,0.2269113265906374
1620,30,Y,no_signal,QQQ_SMA_200,0.5059658467735682,0.5109757006559332,0.689148744576397,0.6984994767943775,0.646542261251372,0.5395683453237409,0.5527777777777778,0.488,0.6016343207354443,0.436046511627907,979,0.4490238611713666,0.6025641025641025,344,461,156,1.0187938302641257,0.9754939887809964,0.06539277096687708,0.05672331544424568
1621,45,Y,no_signal,QQQ_SMA_200,0.5256637375238407,0.5304115193957037,0.693879958444345,0.6887193077105634,0.673842841765339,0.5684931506849314,0.5779944289693594,0.496,0.6167487684729064,0.46368715083798884,1015,0.4845605700712589,0.5774647887323944,358,421,142,1.1893015817153325,1.2073332525316205,0.11356493453307279,0.12499016445038949
1622,60,Y,keep,QQQ_SMA_200,0.5120508686907002,0.43164473684210525,0.693617377505679,0.6801907389329303,0.6497297297297298,0.7797468354430379,0.5471698113207547,0.652,0.572926596758818,0.8105263157894737,1049,0.47643979057591623,0.15,380,382,120,1.8370342578190202,1.4027823994983797,0.06058874320594533,0.14780701754385964
1623,90,Y,keep,QQQ_SMA_200,0.5469094338824112,0.3190223623853211,0.6822026349954242,0.6184948295104421,0.6875642343268242,0.8425925925925924,0.5724331926863573,0.728,0.5925597874224978,0.8348623853211009,1129,0.4948805460750853,0.0,436,293,64,1.0292995237281146,0.8277822947584789,0.10036064414127092,0.36510894495412843
1624,5,Y,no_signal,QQQ_SMA_200_r5,0.5038806524155606,0.48363769053424227,0.6935335056100552,0.7018128013716098,0.5827814569536424,0.5303030303030304,0.5214088397790055,0.504,0.5647607934655776,0.4713804713804714,857,0.45854483925549916,0.5517241379310345,297,591,203,0.0899382805650486,0.4164842889130528,0.05404877124190749,0.054452571693951006
1625,10,Y,keep,QQQ_SMA_200_r5,0.5096161552229728,0.4272785812492386,0.6929448230935569,0.708430373022219,0.5866351271437019,0.5686274509803921,0.516597510373444,0.472,0.5432639649507119,0.5420560747663551,913,0.4709193245778612,0.3463687150837989,321,533,179,0.22159560243572893,0.5811571772802139,0.05180126955031451,0.1460345637759098
1626,20,Y,keep,QQQ_SMA_200_r5,0.48344731082793313,0.3863640676293668,0.6932889711270238,0.7097671105370712,0.6061293984108967,0.5100671140939598,0.5190575190575191,0.416,0.5626975763962065,0.4355300859598854,949,0.4352226720647773,0.3708609271523179,349,494,151,1.0487533928497983,1.0812521722935575,0.08191448061671566,0.21869485189472285
1627,30,Y,no_signal,QQQ_SMA_200_r5,0.5055204855102489,0.5124105545617175,0.6893177722865066,0.6985667943068363,0.6492374727668845,0.5333333333333333,0.5527777777777778,0.482,0.6087844739530133,0.43023255813953487,979,0.43383947939262474,0.5961538461538461,344,461,156,1.0614742806305197,0.9919933265197136,0.06716092165408502,0.06290995825879547
1628,45,Y,no_signal,QQQ_SMA_200_r5,0.5243906719867077,0.5328900778975529,0.6940729426304681,0.688689229244425,0.658695652173913,0.554421768707483,0.5626740947075209,0.476,0.5970443349753695,0.4553072625698324,1015,0.47980997624703087,0.528169014084507,358,421,142,1.224873753893088,1.2007476337733196,0.10885412400688017,0.12510819104571563
1629,60,Y,keep,QQQ_SMA_200_r5,0.5102665715041501,0.42120614035087717,0.6933130107246025,0.6809083698848897,0.6429725363489499,0.7676508344030809,0.5366876310272537,0.638,0.5691134413727359,0.7868421052631579,1049,0.4476439790575916,0.16666666666666666,380,382,120,1.7464772748161295,1.3485986352384962,0.0536911244316452,0.15657894736842104
1630,90,Y,keep,QQQ_SMA_200_r5,0.5508816585398295,0.32074254587155965,0.6818962437815395,0.6175171096224653,0.6824498198661864,0.8452655889145496,0.5661040787623066,0.732,0.587245349867139,0.8394495412844036,1129,0.48464163822525597,0.0,436,293,64,1.1050862973393236,0.9327500187856747,0.09622517737464366,0.3540711009174312
1631,5,Y,no_signal,QQQ_SMA_25,0.5019793202984479,0.4877013152875222,0.6935636406569755,0.7001750214162898,0.5758848230353929,0.5192307692307692,0.5117403314917127,0.5,0.5600933488914819,0.45454545454545453,857,0.4416243654822335,0.5665024630541872,297,591,203,0.3172246676906704,0.24211154136551769,0.030529905012369518,0.05473453749315818
1632,10,Y,keep,QQQ_SMA_25,0.5147309346545315,0.4445604692041282,0.6928021448905348,0.7076841048545064,0.5977011494252874,0.5681063122923589,0.5159059474412172,0.48,0.5695509309967142,0.5327102803738317,913,0.42401500938086306,0.3854748603351955,321,533,179,1.0950977857473125,1.3160928093322912,0.04036134303545411,0.1217563828120921
1633,20,Y,keep,QQQ_SMA_25,0.4888951933209046,0.4041632668551586,0.6930238767551714,0.7116872560420292,0.5913544668587896,0.4856115107913669,0.5086625086625086,0.428,0.5405690200210748,0.3868194842406877,949,0.4473684210526316,0.5231788079470199,349,494,151,1.5362994499563634,1.8013734224545315,0.0465587044534413,0.19522192071955824
1634,30,Y,no_signal,QQQ_SMA_25,0.505436287858477,0.5124664579606439,0.6902058788252717,0.701873858401246,0.6241758241758242,0.4924242424242424,0.525,0.464,0.5801838610827375,0.37790697674418605,979,0.4078091106290672,0.6538461538461539,344,461,156,1.048033551974341,0.9425376451213369,0.0522800945672573,0.05202742993440668
1635,45,Y,no_signal,QQQ_SMA_25,0.514133601675579,0.5214611692501376,0.6949326887454205,0.6953454259272653,0.6527331189710611,0.5099457504520796,0.5487465181058496,0.458,0.6,0.39385474860335196,1015,0.4251781472684085,0.6197183098591549,358,421,142,0.9612591402313998,0.9284485820174663,0.055694277055567905,0.13773703674561336
1636,60,Y,keep,QQQ_SMA_25,0.49401823726411087,0.3550877192982456,0.6947045566327049,0.6925992541875113,0.6501057082452432,0.6945945945945946,0.5373864430468204,0.548,0.5862726406101049,0.6763157894736842,1049,0.4031413612565445,0.14166666666666666,380,382,120,1.6785017125921324,1.1689756770978814,0.07063820442306061,0.2394736842105263
1637,90,Y,keep,QQQ_SMA_25,0.5181546386454532,0.3057626146788991,0.6845069129440015,0.6241250310974215,0.5614636935391653,0.8165680473372781,0.4606188466947961,0.69,0.4348981399468556,0.7912844036697247,1129,0.5597269624573379,0.0,436,293,64,-0.5997896963865728,-0.7865456001351554,0.06544799378470784,0.3655389908256881
1638,5,Y,no_signal,QQQ_SMA_25_r5,0.5047691253674823,0.48450017415534663,0.693504742173628,0.7011611538979999,0.5778045838359469,0.5029469548133596,0.5165745856353591,0.494,0.558926487747958,0.43097643097643096,857,0.45516074450084604,0.5862068965517241,297,591,203,0.11113408160685885,0.7281318520064749,0.03467413773700016,0.05360667429632947
1639,10,Y,keep,QQQ_SMA_25_r5,0.5229425291135548,0.43939156616021857,0.6922389625773201,0.708933836802031,0.540368722186904,0.5589225589225588,0.5,0.476,0.4654983570646221,0.5171339563862928,913,0.5590994371482176,0.4022346368715084,321,533,179,1.0183858191180992,1.834507744718617,0.05802777886233661,0.14088306444595278
1640,20,Y,keep,QQQ_SMA_25_r5,0.48813155121734797,0.4160230744416403,0.6929329811178736,0.7092393325111017,0.5226567349472377,0.5211267605633803,0.4670824670824671,0.456,0.44362486828240255,0.42406876790830944,949,0.5121457489878543,0.5298013245033113,349,494,151,1.2773180448709835,1.3385335324122523,0.05998003438522544,0.20935881136264445
1641,30,Y,no_signal,QQQ_SMA_25_r5,0.5061386735324682,0.5149634764460347,0.6900909773315809,0.7000537339798394,0.6303630363036304,0.5138632162661737,0.5333333333333333,0.474,0.585291113381001,0.40406976744186046,979,0.4229934924078091,0.6282051282051282,344,461,156,0.6838864266030713,0.3816339634082727,0.048194292728646476,0.05254919499105545
1642,45,Y,no_signal,QQQ_SMA_25_r5,0.5121397563858043,0.5096388386183021,0.6951681909740232,0.6951616552596337,0.6613503455608719,0.5150976909413854,0.5564066852367688,0.454,0.6128078817733991,0.40502793296089384,1015,0.42042755344418054,0.5774647887323944,358,421,142,0.6400919342377124,0.41546864118416926,0.046204790377122266,0.1378550633409395
1643,60,Y,keep,QQQ_SMA_25_r5,0.47903513193817093,0.3352631578947368,0.6951499898508906,0.6936064673231057,0.6404673393520977,0.7041499330655957,0.5269042627533194,0.558,0.5748331744518589,0.6921052631578948,1049,0.39528795811518325,0.13333333333333333,380,382,120,0.8594463637044738,0.31262174978005564,0.07866130296118468,0.25921052631578945
1644,90,Y,keep,QQQ_SMA_25_r5,0.5211292726354834,0.30024369266055045,0.6845012942795027,0.6234434006730954,0.5867861142217244,0.819362455726092,0.4810126582278481,0.694,0.4641275465013286,0.7958715596330275,1129,0.5460750853242321,0.0,436,293,64,-0.9816893734078237,-1.164398180601822,0.06443226510518535,0.3674025229357798
1645,5,Y,no_signal,QQQ_SMA_50,0.5078077028630548,0.4916156640294571,0.6934064140392794,0.7008895086863154,0.5750149432157801,0.5009861932938856,0.5089779005524862,0.494,0.5612602100350058,0.4276094276094276,857,0.43316412859560066,0.5911330049261084,297,591,203,0.42285092992444395,0.5310774412780316,0.0475668674615538,0.05073725763380936
1646,10,Y,keep,QQQ_SMA_50,0.5155734656175444,0.44645747402495695,0.6927961046041019,0.7082793550805944,0.603752131893121,0.5652173913043478,0.5179806362378977,0.48,0.5815991237677984,0.5264797507788161,913,0.4090056285178236,0.39664804469273746,321,533,179,0.8519282633473289,0.8665498549141504,0.04306360697780034,0.13540089455089716
1647,20,Y,keep,QQQ_SMA_50,0.48966096850296287,0.4358526727262376,0.6925994630073959,0.7147927366974131,0.5990939977349943,0.4016227180527383,0.5093555093555093,0.41,0.5574288724973656,0.2836676217765043,949,0.41700404858299595,0.7019867549668874,349,494,151,1.867835624622419,1.957516526473775,0.06469413787366203,0.16013586595571072
1648,30,Y,no_signal,QQQ_SMA_50,0.496613260243863,0.5264982110912344,0.6902943834786935,0.700843424855117,0.6252747252747252,0.47692307692307695,0.5263888888888889,0.456,0.5812053115423902,0.36046511627906974,979,0.40997830802603036,0.6666666666666666,344,461,156,1.2678107604776847,0.7074527166230705,0.06205366935582149,0.07878652355396541
1649,45,Y,keep,QQQ_SMA_50,0.514533774849935,0.5569281611456447,0.6945242685660701,0.6953093459687335,0.6743697478991597,0.4488188976377953,0.5682451253481894,0.44,0.632512315270936,0.31843575418994413,1015,0.41330166270783847,0.7464788732394366,358,421,142,1.327728172908314,0.9233467037068754,0.06653171547921323,0.16252262176410417
1650,60,Y,keep,QQQ_SMA_50,0.4869733827779137,0.3501315789473684,0.6947901439909266,0.6934517921646597,0.6472457627118644,0.6972972972972973,0.5345911949685535,0.552,0.5824594852240229,0.6789473684210526,1049,0.4031413612565445,0.15,380,382,120,1.3427205296036833,0.6271780051954324,0.06133490384759357,0.23728070175438595
1651,90,Y,keep,QQQ_SMA_50,0.5185990199427444,0.30189220183486243,0.6846478646660888,0.6212094943338548,0.5188284518828452,0.8165680473372781,0.4338959212376934,0.69,0.38441098317094774,0.7912844036697247,1129,0.6245733788395904,0.0,436,293,64,-0.7691887298875005,-1.0611140558896424,0.06784523438846181,0.3747133027522936
1652,5,Y,no_signal,QQQ_SMA_50_r5,0.5060189106531855,0.49164883647642266,0.6933373730460042,0.7010436966588904,0.5621555419473363,0.5019762845849802,0.5062154696132597,0.496,0.5355892648774796,0.4276094276094276,857,0.46362098138747887,0.5960591133004927,297,591,203,0.5074991948176172,0.6564823018626265,0.04499819343833109,0.04567845947156292
1653,10,Y,keep,QQQ_SMA_50_r5,0.5222643944360077,0.4473102560086322,0.6925892338234655,0.70839586655777,0.5924617196702002,0.5506756756756757,0.5214384508990318,0.468,0.5509309967141293,0.5077881619937694,913,0.4709193245778612,0.39664804469273746,321,533,179,1.110079255052032,1.1060885185209615,0.06734288338754986,0.11509076036826259
1654,20,Y,no_signal,QQQ_SMA_50_r5,0.49911690550035626,0.45368982333630625,0.692288322882046,0.7141309688262133,0.5704142011834319,0.407258064516129,0.4968814968814969,0.412,0.5079030558482613,0.28939828080229224,949,0.4757085020242915,0.695364238410596,349,494,151,2.1968438310485534,2.116921551647564,0.05673562198436027,0.13670088616482287
1655,30,Y,no_signal,QQQ_SMA_50_r5,0.5054828181397194,0.5333370602265951,0.6902776999345941,0.7012143108371847,0.6218020022246941,0.47674418604651164,0.5277777777777778,0.46,0.5709908069458631,0.35755813953488375,979,0.4360086767895879,0.6858974358974359,344,461,156,1.5448645917266406,0.9645712321314769,0.055344445946215425,0.0810226595110316
1656,45,Y,keep,QQQ_SMA_50_r5,0.5179715198389947,0.5890904083720199,0.6942263317540989,0.6950398977657324,0.6532608695652173,0.4682539682539683,0.5557103064066853,0.464,0.5921182266009852,0.329608938547486,1015,0.4679334916864608,0.8028169014084507,358,421,142,1.743862092978812,1.3369801797213252,0.06349414366450978,0.15666063419623888
1657,60,Y,keep,QQQ_SMA_50_r5,0.4930325066505623,0.3721710526315789,0.6945537459090749,0.693031341454358,0.6369015599784831,0.6831275720164609,0.5283018867924528,0.538,0.5643469971401335,0.6552631578947369,1049,0.4293193717277487,0.16666666666666666,380,382,120,1.718735610571034,0.9397177532065433,0.05588718250739922,0.2118421052631579
1658,90,Y,keep,QQQ_SMA_50_r5,0.5190857232683489,0.30723193807339444,0.6844488333077671,0.6243197936781689,0.5728699551569507,0.8137603795966785,0.4641350210970464,0.686,0.4526129317980514,0.786697247706422,1129,0.5085324232081911,0.0,436,293,64,-0.06340413586172922,-0.2541045141614658,0.07034828006299937,0.3880447247706422
1659,5,Y,no_signal,RSI_14,0.5064572239761336,0.474880164535337,0.6932576085331713,0.6958229202020488,0.532484076433121,0.4981412639405205,0.4930939226519337,0.46,0.48774795799299886,0.4511784511784512,857,0.5008460236886633,0.4729064039408867,297,591,203,0.0009298119212165595,0.0015493452434817202,0.032036360261961314,0.08445704997429135
1660,10,Y,no_signal,RSI_14,0.5241755012545491,0.5012791729755129,0.69276342403478,0.6934548600818132,0.5750452079566003,0.5486725663716814,0.5124481327800829,0.49,0.5224534501642936,0.48286604361370716,913,0.49530956848030017,0.5027932960893855,321,533,179,-0.003952411302549886,0.0008413182606378884,0.05601392436537896,0.12492385875145756
1661,20,Y,keep,RSI_14,0.5107720464328528,0.5915482267215697,0.6932685473897456,0.6890163592674212,0.5763517528223411,0.6306913996627319,0.5058905058905059,0.562,0.5110642781875658,0.5358166189111748,949,0.4959514170040486,0.6225165562913907,349,494,151,-0.0009343983127014713,-0.0011726116960340685,0.03901613887194277,0.19017438661075162
1662,30,Y,keep,RSI_14,0.5157637945665925,0.5883273703041145,0.6930855307857736,0.6890747187495732,0.6017492711370263,0.5729537366548043,0.5256944444444445,0.52,0.5270684371807968,0.4680232558139535,979,0.5227765726681128,0.6346153846153846,344,461,156,-0.005776036914029336,-0.004067527122030811,0.06047163979358281,0.16636851520572452
1663,45,Y,keep,RSI_14,0.5106233106724547,0.6209772602093004,0.6958414003892542,0.6889896706630992,0.5963890506697728,0.5886524822695035,0.5174094707520891,0.536,0.5044334975369458,0.46368715083798884,1015,0.5486935866983373,0.7183098591549296,358,421,142,-0.012017247724382013,-0.006412829438960861,0.05683863192258638,0.21209379180108584
1664,60,Y,no_signal,RSI_14,0.527493149796116,0.5455263157894736,0.6922510276575736,0.6906940860588434,0.595647193585338,0.5690789473684211,0.506638714185884,0.476,0.49571020019065776,0.45526315789473687,1049,0.5366492146596858,0.5416666666666666,380,382,120,-0.008804838722625833,-0.0019141120364924232,0.05353889767866679,0.14342105263157895
1665,90,Y,keep,RSI_14,0.5263681351402824,0.4381092316513761,0.692969418243933,0.6838598312430935,0.6402144772117963,0.6811397557666216,0.5281293952180028,0.53,0.5287865367581931,0.5756880733944955,1129,0.5255972696245734,0.21875,436,293,64,0.012739392621529474,0.014384559177345876,0.06949881649470824,0.22161697247706422
1666,5,Y,no_signal,RSI_14_EA10,0.5224892247974775,0.49408701132839067,0.6924075360303269,0.6997080211466614,0.5384110308601444,0.5124282982791588,0.5145027624309392,0.49,0.47841306884480744,0.4511784511784512,857,0.5668358714043993,0.5467980295566502,297,591,203,0.18411480547442358,0.32567819483000365,0.058258158649679065,0.04955963576653232
1667,10,Y,keep,RSI_14_EA10,0.5105285546073086,0.4467011260202927,0.6930687789306108,0.705415067294007,0.6031195840554592,0.580226904376013,0.524896265560166,0.482,0.5717415115005476,0.557632398753894,913,0.4446529080675422,0.3463687150837989,321,533,179,-0.25573543096656226,-0.24316325905871644,0.03941195448688837,0.13346908230216328
1668,20,Y,keep,RSI_14_EA10,0.49165113074491373,0.3774454923243325,0.6932789337343798,0.7050944266375659,0.594409583571021,0.5403624382207579,0.5072765072765073,0.442,0.5489989462592202,0.4699140401146132,949,0.4271255060728745,0.37748344370860926,349,494,151,-0.12140551048692143,-0.06704285736427365,0.03127946314680273,0.2560200383308981
1669,30,Y,no_signal,RSI_14_EA10,0.5182143893786878,0.5193425760286224,0.6900227916779038,0.698458573824952,0.6298952013237727,0.5372050816696915,0.5340277777777778,0.49,0.5832482124616956,0.43023255813953487,979,0.42950108459869846,0.6217948717948718,344,461,156,0.08468089889987498,0.039386838140472384,0.053554137982225435,0.07237626714370901
1670,45,Y,no_signal,RSI_14_EA10,0.4989317014380492,0.5001376976945472,0.6964215755678647,0.694972847795015,0.6245189664650908,0.5407279029462737,0.5243732590529248,0.47,0.5596059113300492,0.43575418994413406,1015,0.43942992874109266,0.5563380281690141,358,421,142,-0.20801109523019495,0.0011123667168210646,0.02879140680762435,0.1112597371941144
1671,60,Y,keep,RSI_14_EA10,0.4868935261206135,0.3344736842105263,0.6958984213123044,0.6935055816535679,0.6339622641509435,0.704,0.5255066387141859,0.556,0.5605338417540515,0.6947368421052632,1049,0.4293193717277487,0.11666666666666667,380,382,120,-0.20630191498120767,-0.0669810615957168,0.05853243428046656,0.256140350877193
1672,90,Y,keep,RSI_14_EA10,0.5206818683361699,0.3075903096330275,0.6846841093799783,0.6254503246432497,0.6208761492698757,0.8137603795966785,0.5070323488045007,0.686,0.508414526129318,0.786697247706422,1129,0.5017064846416383,0.0,436,293,64,0.28147822199050826,0.09288766433630039,0.06655441252490198,0.36682912844036697
1673,5,Y,no_signal,RSI_14_EA25,0.5177072659318008,0.49168200892338826,0.6930743786054993,0.6997205964616562,0.5567533291058973,0.5115384615384615,0.5172651933701657,0.492,0.5122520420070011,0.4478114478114478,857,0.5245346869712352,0.5566502463054187,297,591,203,0.0627987596918221,0.14510708080030468,0.059186119288352906,0.061087061087061086
1674,10,Y,keep,RSI_14_EA25,0.5171475600508806,0.4324648880071007,0.6926818108242002,0.7068085336967174,0.6218961625282168,0.5981012658227848,0.5366528354080221,0.492,0.6035049288061336,0.5887850467289719,913,0.42213883677298314,0.31843575418994413,321,533,179,-0.3012963925341068,-0.3358085050331159,0.04357529041631304,0.15484084303590387
1675,20,Y,keep,RSI_14_EA25,0.48955431457788506,0.36729349703030423,0.6933760998941347,0.7066252390466465,0.6079096045197739,0.5311475409836065,0.5190575190575191,0.428,0.5669125395152792,0.46418338108882523,949,0.4271255060728745,0.3443708609271523,349,494,151,-0.11026457015833174,-0.10676673436629909,0.034745715711829626,0.22520351429818403
1676,30,Y,no_signal,RSI_14_EA25,0.5138316800311975,0.5060562015503876,0.690076676524088,0.7006394099856327,0.6309392265193371,0.5183823529411765,0.5361111111111111,0.476,0.5832482124616956,0.40988372093023256,979,0.4360086767895879,0.6217948717948718,344,461,156,-0.05219226067714569,-0.0808829397657189,0.05377349502236777,0.06656231365533691
1677,45,Y,no_signal,RSI_14_EA25,0.5011525455460258,0.5037571799512156,0.6969560883466811,0.6954346763766079,0.6190476190476191,0.5542168674698794,0.520891364902507,0.482,0.5507389162561577,0.44972067039106145,1015,0.4489311163895487,0.5633802816901409,358,421,142,-0.23338958753942263,-0.09656364571437663,0.027436434480418426,0.07907781886851838
1678,60,Y,keep,RSI_14_EA25,0.5020313537200725,0.34734649122807015,0.6959315379839414,0.6930684992749924,0.6520811099252934,0.6979865771812079,0.5443745632424878,0.55,0.5824594852240229,0.6842105263157895,1049,0.4397905759162304,0.125,380,382,120,-0.24821451076184148,-0.1793212007204241,0.04822593444766644,0.24561403508771928
1679,90,Y,keep,RSI_14_EA25,0.523780445409118,0.309059633027523,0.6850258976827963,0.6252307499248143,0.6270733012306047,0.8221436984687869,0.5098452883263009,0.698,0.5190434012400355,0.8004587155963303,1129,0.47440273037542663,0.0,436,293,64,0.35673118969040124,0.19634814455064317,0.062210358618729915,0.3232511467889908
1680,5,Y,no_signal,RSI_14_EA5,0.522048937090192,0.4909522150901462,0.6922883981248439,0.6998827181906643,0.5279054497701904,0.5114503816793893,0.5034530386740331,0.488,0.4690781796966161,0.4511784511784512,857,0.5532994923857868,0.541871921182266,297,591,203,0.2979048827321792,0.5521155112053107,0.04757673938324182,0.05080360252774046
1681,10,Y,no_signal,RSI_14_EA5,0.5073433765764062,0.45042552080614,0.6931286836141507,0.706336434726637,0.5842696629213483,0.5770491803278688,0.5138312586445366,0.484,0.5410733844468785,0.5482866043613707,913,0.46716697936210133,0.3687150837988827,321,533,179,-0.1544565720432605,-0.10707919423175034,0.03434238403383275,0.12852642753963694
1682,20,Y,keep,RSI_14_EA5,0.4962351164447554,0.38892578606804684,0.6930033828659612,0.7047500153159842,0.6011494252873563,0.5313531353135313,0.5190575190575191,0.432,0.5511064278187566,0.46131805157593125,949,0.4574898785425101,0.36423841059602646,349,494,151,-0.0882896980275289,-0.011623159745043032,0.028145970828018414,0.21787889713277292
1683,30,Y,no_signal,RSI_14_EA5,0.5172793522984851,0.5223054561717353,0.6900212444052384,0.6979306780158073,0.6072644721906924,0.5249537892791128,0.5194444444444445,0.486,0.5464759959141982,0.4127906976744186,979,0.46203904555314534,0.6474358974358975,344,461,156,0.22745829005053372,0.18539507375537254,0.05201642297355086,0.07446332737030412
1684,45,Y,no_signal,RSI_14_EA5,0.4969331757602705,0.49931151152726405,0.6962602720803378,0.6947603281238441,0.6262956901254773,0.5448154657293498,0.5229805013927576,0.482,0.5655172413793104,0.4329608938547486,1015,0.42042755344418054,0.6056338028169014,358,421,142,-0.26344645423088053,0.09754305800017025,0.027611949030574633,0.10677472657172082
1685,60,Y,keep,RSI_14_EA5,0.4793520630468309,0.3269517543859649,0.6957636164121973,0.6938984831406273,0.6244588744588745,0.7006711409395973,0.5150244584206848,0.554,0.550047664442326,0.6868421052631579,1049,0.418848167539267,0.13333333333333333,380,382,120,-0.15099903207482648,0.12010342537921562,0.07157652014633732,0.28114035087719297
1686,90,Y,keep,RSI_14_EA5,0.520449097180446,0.3078053325688073,0.6845346955966567,0.6253932697458935,0.6142159522517634,0.8151658767772513,0.5,0.688,0.5013286093888397,0.7889908256880734,1129,0.4948805460750853,0.0,436,293,64,0.2921265337925772,0.07243986017633185,0.06656952753501393,0.3765768348623853
1687,5,Y,no_signal,RSI_14_EA50,0.5116538035527072,0.48944286875321363,0.6933560375114218,0.699710138014781,0.5780771586037966,0.5114503816793893,0.524171270718232,0.488,0.5507584597432905,0.4511784511784512,857,0.4856175972927242,0.541871921182266,297,591,203,0.025434869689806856,0.09558925137582504,0.04465859933226322,0.061335854439302714
1688,10,Y,keep,RSI_14_EA50,0.5199196924145499,0.4307593240397501,0.6924841105990789,0.7086435091104957,0.6332776850306067,0.592,0.5442600276625172,0.49,0.6232201533406353,0.5763239875389408,913,0.4090056285178236,0.33519553072625696,321,533,179,-0.2928053316702782,-0.3270190109501141,0.04488840574647216,0.15419690561965924
1689,20,Y,keep,RSI_14_EA50,0.49148475062179237,0.3756997286476024,0.6933118241189045,0.707832664269648,0.6141820212171971,0.5368248772504092,0.5211365211365211,0.434,0.5795574288724974,0.4699140401146132,949,0.4089068825910931,0.3509933774834437,349,494,151,-0.1088441381676996,-0.11674290351803975,0.03657589706616383,0.20782178029943643
