,r,class_balance,flag,indicator,auc_rs,auc_ts,log_loss_rs,log_loss_ts,coef_rs,coef_ts,ks_rs,ks_ts
2766,10,N,no_signal,VIX_5_change_slope10,0.47926962840274623,0.4789763135453105,0.6583445978273287,0.6527818211755548,-0.35416618586684484,-0.1683774062490166,0.05156289493638891,0.08092726987939226
2767,20,N,no_signal,VIX_5_change_slope10,0.5131173662453126,0.4785290043454335,0.642560964141225,0.616660395822349,-0.27813143674194496,-0.6424801168942793,0.08099938993954856,0.07449856733524356
2768,30,N,no_signal,VIX_5_change_slope10,0.5001728267589,0.5001956618962433,0.6271067204814906,0.621190628790428,0.8372926166121966,0.7631645804884943,0.026865698098240933,0.11098688133571855
2769,45,N,no_signal,VIX_5_change_slope10,0.5036986766202919,0.4454422063104886,0.6049992048206325,0.5969788092753968,-0.2215113025527225,0.11386834075572147,0.024649263423937844,0.15315917853489652
2770,60,N,no_signal,VIX_5_change_slope10,0.5048388143282807,0.4926754385964912,0.5800693488720219,0.5532519417625174,0.6541609249199072,0.7951095322716151,0.05394816304733004,0.05394736842105263
2771,90,N,no_signal,VIX_5_change_slope10,0.4949787936408129,0.5113962155963303,0.5114970027555548,0.4217383263818691,-0.31339999746723285,-0.07400719514162264,0.05664198889349057,0.1876433486238532
2772,5,N,no_signal,VIX_5_change_slope25,0.46207405125896617,0.45007546731684667,0.6763840108658624,0.6754329419653693,-0.2727918192600582,-0.11682985649115583,0.07301668157326842,0.10580351959662304
2773,10,N,no_signal,VIX_5_change_slope25,0.5247632179750898,0.4250422040063349,0.6581561289543275,0.6530834497643294,-0.543684259590174,-0.933041341818149,0.07232614579073586,0.143075932403975
2774,20,N,no_signal,VIX_5_change_slope25,0.4726208708932905,0.5011005901440255,0.6426880597591442,0.616343238020989,-0.47376340861724164,-0.2975417899846667,0.059924574344185015,0.10269644585286249
2775,30,N,no_signal,VIX_5_change_slope25,0.5053000206062674,0.5124850924269528,0.6269903614753394,0.6209957263385887,-0.39417982563000714,-0.4206193966145844,0.043494734323172746,0.12172033392963626
2776,45,N,no_signal,VIX_5_change_slope25,0.488804511894036,0.5561019749783619,0.604993065157852,0.5968751598799258,-0.27500567720935504,-0.0971473936914979,0.052146542948410424,0.13132425839955936
2777,60,N,no_signal,VIX_5_change_slope25,0.5253869304598247,0.512390350877193,0.5801627119416688,0.5532550501691801,-0.3297101274212089,-0.46262347639632856,0.055929606356589924,0.10482456140350878
2778,90,N,keep,VIX_5_change_slope25,0.5487867181383144,0.5756343176605505,0.5114135063998637,0.4217142821194811,0.14736328321778636,0.35116961554099374,0.11305422963327963,0.18420298165137614
2779,5,N,no_signal,VIX_5_change_slope5,0.511460313887622,0.46773979532600224,0.6760540646346159,0.6759040357941888,0.5378121333666405,0.8001372748030858,0.04169307405718212,0.08807284669353635
2780,10,N,no_signal,VIX_5_change_slope5,0.4833651508644162,0.4852851598531126,0.6583402664852308,0.6527373630789991,-0.1848075999791917,0.0560699257032187,0.0408627517061252,0.06475921961746636
2781,20,N,no_signal,VIX_5_change_slope5,0.5087189583751061,0.500872881838365,0.6426340329923789,0.6164421666387782,-0.012800006532013915,-0.1585461739471545,0.050884587654594866,0.08761077060285774
2782,30,N,no_signal,VIX_5_change_slope5,0.5006204037498976,0.5198829755515801,0.6272555528220856,0.6208211056793069,0.629232745166573,0.28820359703845744,0.03645979894487048,0.1138938580799046
2783,45,N,no_signal,VIX_5_change_slope5,0.5110176333618056,0.5229856794397671,0.6049127965997507,0.5967463026652375,-0.194571447998804,-0.22406040460497453,0.04569462808466822,0.06877016287670155
2784,60,N,no_signal,VIX_5_change_slope5,0.45967862686477773,0.48046052631578945,0.5813250374430785,0.5533643296540733,-0.6565362425332124,0.2649295856292797,0.09040522262538743,0.08070175438596491
2785,90,N,no_signal,VIX_5_change_slope5,0.4857677064785956,0.5010034403669724,0.51146265809245,0.4219461575058337,0.052867572798291344,-0.27578933219792906,0.06867051394057383,0.16413417431192662
2786,5,N,no_signal,VIX_5_change_slope50,0.49055651971324044,0.48394453566867357,0.6763343413246249,0.6754103541652469,-0.07066985005632243,-0.08041356685672651,0.04053016168233341,0.09512199167371581
2787,10,N,no_signal,VIX_5_change_slope50,0.5084859307603944,0.5113994326389252,0.6582313207457618,0.6527215698295423,-0.2073669395816783,-0.24619930795122677,0.04634125791927731,0.12158234567256652
2788,20,N,no_signal,VIX_5_change_slope50,0.4923187843159004,0.5097155543748458,0.6426330539727048,0.6163517302826838,-0.2141406343791502,-0.2201635083155335,0.03593810659419888,0.14172944458149112
2789,30,N,no_signal,VIX_5_change_slope50,0.4796020109944407,0.5249795020870602,0.6270134420798552,0.6210344545677119,-0.09631710946040686,-0.04571034697134612,0.05243741123240989,0.11188133571854503
2790,45,N,keep,VIX_5_change_slope50,0.5124299404420627,0.5817432528129671,0.6049727852143794,0.5968806807008907,-0.14936627849959822,-0.12577024303830261,0.05400699718006623,0.16039814304823355
2791,60,N,no_signal,VIX_5_change_slope50,0.5403737790665756,0.5576206140350877,0.5801977741638402,0.5532739863705822,-0.13497480450368768,-0.14945742474560145,0.11406774839163701,0.1482456140350877
2792,90,N,no_signal,VIX_5_change_slope50,0.48371811110741636,0.4681228497706422,0.5114409870032721,0.4217483774080104,0.024434915653211126,-1.2863433725055893e-05,0.06720435795971548,0.10450114678899082
2793,5,N,no_signal,VIX_EA10,0.48694240918325643,0.4726741968121278,0.6768475521581173,0.6756817240301095,0.318231646340084,-0.16414196816790497,0.03611148953477582,0.06286178699971803
2794,10,N,no_signal,VIX_EA10,0.5143343286158449,0.48829600236690507,0.6580550923243222,0.6539896450364495,0.9335720103817112,0.989493441584799,0.0458973879485193,0.08191928157468804
2795,20,N,no_signal,VIX_EA10,0.5070583567616456,0.5319835290992239,0.6434381731192261,0.6154537123521107,1.5382412965567538,1.2496505627766474,0.03566080638899673,0.11759236418148351
2796,30,N,no_signal,VIX_EA10,0.5080574937017941,0.5513938580799047,0.6270414839795839,0.6205947581859625,0.4212236915213473,0.1978709507863329,0.04368750263117662,0.14959749552772808
2797,45,N,no_signal,VIX_EA10,0.5083580028784386,0.5749075458336612,0.6056825820184725,0.5950567724183745,1.0969835571197326,0.6027791026117978,0.053950832524016244,0.2153591942717759
2798,60,N,no_signal,VIX_EA10,0.5128594173458642,0.5110526315789474,0.5806271246480343,0.5531117211769727,0.8682156968524216,0.6337171611917986,0.06519297860340688,0.08464912280701754
2799,90,N,keep,VIX_EA10,0.5199835548689982,0.38069810779816515,0.5113954980741647,0.4217764174743451,-0.09493342654256526,0.011393824600080435,0.0854965431971874,0.21057912844036697
2800,5,N,no_signal,VIX_EA25,0.48941433837393655,0.5247051798775937,0.6773644891152455,0.6751729003994263,0.46804575000590637,0.1105971078713775,0.029197195584486867,0.08709425950805261
2801,10,N,no_signal,VIX_EA25,0.5233000910344431,0.5017838806801371,0.6572756716945909,0.6536746938601539,1.0696813857172949,1.1013966625445843,0.06458308074529057,0.10461372456882298
2802,20,N,no_signal,VIX_EA25,0.5004863418983545,0.5379608721228106,0.6442267487876846,0.6144973757824671,1.4606169033655714,1.1400412453194275,0.034135655260384895,0.15370310632080306
2803,30,N,no_signal,VIX_EA25,0.49868939707834153,0.5496794871794872,0.6276830286291225,0.6196859063166525,0.702895377770695,0.39249442121714573,0.03217679734289937,0.17076624925462136
2804,45,N,keep,VIX_EA25,0.5080163345541345,0.5792548587615076,0.6062011700348107,0.5943591430286577,1.0451530039855392,0.6327829986846026,0.033467114423785735,0.250806515068062
2805,60,N,no_signal,VIX_EA25,0.5287084682994025,0.5000438596491228,0.5799362037762467,0.5543276922415755,0.7752898782126079,0.788795921085529,0.07209558841878827,0.10657894736842105
2806,90,N,keep,VIX_EA25,0.5135445605613109,0.6604429472477065,0.5113677646541455,0.42092407150516487,-0.43056817808826386,-0.17187823715638811,0.06788755641677524,0.26763188073394495
2807,5,N,no_signal,VIX_EA5,0.48946764675105187,0.4632863943208771,0.6764874209089528,0.6759824037693722,0.15769287831196718,-0.40704886401718415,0.03792002558802102,0.10779386641455607
2808,10,N,no_signal,VIX_EA5,0.5035293827535967,0.49137645973650773,0.6582584131250699,0.6531559224264165,0.6361372677477252,0.6616802675641532,0.033908788830916366,0.06193981795715205
2809,20,N,no_signal,VIX_EA5,0.5084320593166469,0.5319645534070855,0.6430063749048682,0.6158012732214756,1.412997553384412,1.1552297382132133,0.035106205978592424,0.11599840604186037
2810,30,N,no_signal,VIX_EA5,0.5086889760900826,0.5424493142516398,0.6269903302750152,0.6209604822715646,0.18640783602461877,0.0724573768931537,0.056434583963892504,0.11993142516398331
2811,45,N,no_signal,VIX_EA5,0.5170331020441594,0.5564167125658982,0.6050055500830177,0.5959214675626924,0.9152244347001125,0.5937534857599104,0.06025531516562723,0.1580376111417106
2812,60,N,no_signal,VIX_EA5,0.5056548495450666,0.5215131578947368,0.5807012187128814,0.5530617659998187,0.8437282110770371,0.4341925094385412,0.04508407408701381,0.09649122807017543
2813,90,N,keep,VIX_EA5,0.4884082987451519,0.41001290137614677,0.5114615517297171,0.42211408821112945,0.14957501048699706,0.28114978055039475,0.05765771757301306,0.22161697247706422
2814,5,N,no_signal,VIX_EA50,0.4971420786713183,0.5242739380670416,0.6774992940380479,0.6748000926416664,0.5180879201355298,0.2500158352484269,0.03989835869430015,0.08478877444394686
2815,10,N,no_signal,VIX_EA50,0.5265736320687834,0.5092848813936894,0.657183634906713,0.6536757957577108,0.9612171543185626,0.9664359755283849,0.06624142827492813,0.09472841504377034
2816,20,N,no_signal,VIX_EA50,0.5065314863717614,0.5329892407825576,0.6444554546129184,0.6158117314945719,1.2962435111108248,1.048370944323504,0.031307193167322944,0.17681549934533863
2817,30,N,no_signal,VIX_EA50,0.4990993066988095,0.5253801431127013,0.6281468904343694,0.6202764857912166,0.7349078385466673,0.5079845563669207,0.032066010958989095,0.16077817531305905
2818,45,N,no_signal,VIX_EA50,0.510599908732434,0.5374537729168305,0.6058555609253,0.5959742388781695,0.8854004915552477,0.6770182205176243,0.03842832570820121,0.2244472421118892
2819,60,N,no_signal,VIX_EA50,0.53341502003903,0.4518201754385964,0.5796094345773446,0.5568163331421208,0.49974155977428175,0.6897861080005845,0.07653262394002765,0.18596491228070175
2820,90,N,keep,VIX_EA50,0.49998941949292164,0.6843821674311927,0.5117648278945632,0.4209173508160479,-0.4589625806106898,-0.1284807054744925,0.03313210216537635,0.3127866972477064
2821,5,N,no_signal,VIX_MA10,0.48449219822028994,0.47033553930105654,0.6768614408414168,0.6757751903332377,0.26753203512478796,-0.16172731069622365,0.03482221656232046,0.07417359141497072
2822,10,N,no_signal,VIX_MA10,0.508432501967618,0.4843627630136271,0.6583653119506849,0.6541883087321871,0.7426747388120302,0.752924380170382,0.03917152491939445,0.0658904610243826
2823,20,N,no_signal,VIX_MA10,0.5107912441393668,0.523387540560542,0.643251396908113,0.6161955176335101,1.2257243036922671,1.036734487087264,0.0418168709444845,0.06658570371354296
2824,30,N,no_signal,VIX_MA10,0.5075545235188414,0.5452817531305905,0.6269985381372392,0.6209961621923267,0.1628558467130485,0.015379935670793867,0.0448618383006255,0.11657722122838401
2825,45,N,no_signal,VIX_MA10,0.504917917695377,0.566783381855378,0.6058254292927073,0.5952451259171111,0.8979238129653717,0.4413850098433201,0.04443794390554977,0.1775906837674089
2826,60,N,no_signal,VIX_MA10,0.5078034927305486,0.4995833333333333,0.5805750671039195,0.5531844460334865,0.5441799245615685,0.34537988599438324,0.05915631441562395,0.0793859649122807
2827,90,N,keep,VIX_MA10,0.48198139644555427,0.40141198394495414,0.5114748629389163,0.42189292295605285,0.043671981699103565,0.05696870535243567,0.08870697134496383,0.2603211009174312
2828,5,N,no_signal,VIX_MA25,0.48111994977166245,0.5121162362541674,0.6776388749475201,0.6752742755480542,0.4324778695321833,0.13079944915600386,0.052007257836825034,0.055547262443814166
2829,10,N,no_signal,VIX_MA25,0.5275435701530323,0.493447501696862,0.6567445841687829,0.6544523740363316,0.9632679824457571,1.0417311736000756,0.07165212102032555,0.07474895142623436
2830,20,N,no_signal,VIX_MA25,0.4897697555065421,0.5319645534070855,0.6449959776356758,0.6139147200395341,1.233935924711845,0.8794812255678771,0.056874272086961344,0.16319095238998843
2831,30,N,no_signal,VIX_MA25,0.49458586941830496,0.5420207215265354,0.6278755610605062,0.6192118252719786,0.687394042283385,0.3815160228797863,0.04703325142526683,0.17605843768634466
2832,45,N,keep,VIX_MA25,0.5044849818049917,0.5846250688488472,0.6062435346934408,0.5943095026004049,0.85023769939441,0.4604226189914881,0.03314182745749623,0.24108899205287593
2833,60,N,no_signal,VIX_MA25,0.5332478201628078,0.5115350877192982,0.5796272905443062,0.5537743452288691,0.8330788922314744,0.8186491828908005,0.08035576140827215,0.12412280701754386
2834,90,N,keep,VIX_MA25,0.5188620211186921,0.6544939793577981,0.5111878172353844,0.4204019819584615,-0.4309545118686187,-0.24612395629099307,0.07369776630380566,0.27135894495412843
2835,5,N,no_signal,VIX_MA5,0.49089117785846426,0.4599691496243221,0.6763817405148324,0.6760604794893481,0.04495551883233752,-0.38589372996518145,0.04241174995606995,0.09283309283309284
2836,10,N,no_signal,VIX_MA5,0.5045650793520321,0.4977810264710489,0.6582676348111112,0.6530936463306778,0.43993857515297385,0.4570932963846754,0.04027708993915283,0.04316121060234254
2837,20,N,no_signal,VIX_MA5,0.508589907125762,0.5282642934401032,0.6430220905915197,0.6159305441563766,1.1005987746582728,0.8806322023125523,0.0352448560811935,0.10288620277424619
2838,30,N,no_signal,VIX_MA5,0.5084939920544005,0.5300946630888491,0.6269994002268133,0.6210057044208624,0.07205481202375921,0.0408215511428375,0.04614252889862824,0.11531007751937984
2839,45,N,no_signal,VIX_MA5,0.5174087031814938,0.5484892595798253,0.6049689267009051,0.5961028768039778,0.7077481748531849,0.4837517150209788,0.05736751576705709,0.1451727122511606
2840,60,N,no_signal,VIX_MA5,0.4965686592566344,0.5260526315789473,0.5812481585136626,0.553088790754473,0.8383275865121599,0.3032229487314609,0.04468978184159434,0.11359649122807018
2841,90,N,no_signal,VIX_MA5,0.498964621807332,0.4432339449541285,0.5114207931632719,0.4222914217532115,0.14125233980394447,0.35000698921186535,0.03651484142842892,0.11181192660550458
2842,5,N,no_signal,VIX_MA50,0.5030296927660532,0.5303776683087028,0.6772364856908265,0.674633843695846,0.42310776205256123,0.2098094524428592,0.05114642626562972,0.10137499792672207
2843,10,N,no_signal,VIX_MA50,0.5245638874789624,0.523538523120834,0.6573528605318639,0.6517044878598237,0.8484828970938896,0.7939480794966652,0.05171907140758154,0.12856123496754207
2844,20,N,no_signal,VIX_MA50,0.5052836354483519,0.5457409058995427,0.6442246854945166,0.6143587081453411,1.041154026577074,0.8072081164896093,0.03485663579391049,0.23036490255982087
2845,30,N,no_signal,VIX_MA50,0.495589594056532,0.5401945438282648,0.6284534042546698,0.6198096960282403,0.6041793703186462,0.34821458155703994,0.03752334823040909,0.20609719737626714
2846,45,N,no_signal,VIX_MA50,0.5104571568983068,0.5488039971673617,0.6058886228741401,0.5951277236827934,0.7644428733665016,0.5484034614823206,0.04359547406479997,0.25808482177984104
2847,60,N,no_signal,VIX_MA50,0.5289779845177905,0.47021929824561404,0.5796894227196769,0.5557551044146442,0.41253668982396696,0.5357923258255817,0.0640125973876891,0.15482456140350878
2848,90,N,keep,VIX_MA50,0.49503169617620474,0.6824469610091743,0.5121873772292507,0.4208761939713608,-0.4609157257136807,-0.10641483267892539,0.030994839735547782,0.28540711009174313
2849,5,N,no_signal,VIX_crossover,0.4794466590455431,0.4756348377038032,0.6783462160623491,0.6765055209978657,-0.07164609002835955,-0.03941118204666629,0.041106681908913756,0.048730324592393556
2850,10,N,no_signal,VIX_crossover,0.5052206095403274,0.44469969891574856,0.6582806616384795,0.6570620274426185,-0.048466732107991885,-0.07114154328852813,0.010441219080654873,0.11060060216850276
2851,20,N,no_signal,VIX_crossover,0.4859963396372914,0.49485758743050157,0.645140128899491,0.6173713679686711,-0.10379684996295689,-0.06583370591039084,0.028007320725417336,0.010284825138996945
2852,30,N,no_signal,VIX_crossover,0.4918793580593771,0.4752534287418008,0.6272703875860342,0.6210676441057581,-0.025888879158061567,0.0015426252594354284,0.01624128388124586,0.04949314251639833
2853,45,N,no_signal,VIX_crossover,0.4947942384423669,0.5653277205130223,0.6081227105781384,0.5932287488765541,-0.1553067202548306,-0.08471790867811263,0.010411523115266256,0.13065544102604454
2854,60,N,no_signal,VIX_crossover,0.5277776391377477,0.5048245614035087,0.5789864695890826,0.5544139658573567,-0.10491125018584255,-0.11799825818830198,0.05555527827549549,0.009649122807017544
2855,90,N,keep,VIX_crossover,0.5113543955960906,0.6383314220183487,0.5112388569632299,0.4202471568401944,0.06631811027127828,0.022987683582175483,0.022708791192181308,0.2766628440366973
2856,5,N,no_signal,VIX_rolling_std,0.5143054017181092,0.5272014065117513,0.6763684284005859,0.6752765177293875,0.01888696930023175,0.00503741675039037,0.039580482815945915,0.056393159841435704
2857,10,N,no_signal,VIX_rolling_std,0.5128763390591189,0.47868915226509334,0.6580945204822194,0.6537100788133235,-0.021814557676372803,-0.03662419569197123,0.04480826255730752,0.07812527193303051
2858,20,N,no_signal,VIX_rolling_std,0.48029035464563175,0.42685819465264996,0.6435303585651221,0.621705409722276,-0.08598639911991142,-0.0892209516884939,0.03807331817425545,0.13237442835727434
2859,30,N,keep,VIX_rolling_std,0.46749084350536985,0.408355694692904,0.6295824054110789,0.625445496472236,-0.07899489401474157,-0.062369161725930974,0.05936377595448009,0.172927847346452
2860,45,N,no_signal,VIX_rolling_std,0.5184442390274154,0.4258006137382957,0.6049472123981186,0.5977473039465567,-0.0036858470493178128,-0.026198422858651448,0.05660929291038227,0.12778346053977496
2861,60,N,keep,VIX_rolling_std,0.5356198124366763,0.40604166666666663,0.5796944822097618,0.5538077739664258,-0.06377015955932334,-0.06720227054023871,0.07690695202112209,0.19956140350877194
2862,90,N,no_signal,VIX_rolling_std,0.5376953237181716,0.47912485665137616,0.5112593488868561,0.42208235583184855,-0.01955227821735515,0.004473145120942803,0.08302070454085134,0.12012614678899082
2863,5,N,no_signal,VIX_rolling_std_EA10,0.4921962459056205,0.5068584034101276,0.6763338058458508,0.675265596712813,-0.030923514059664526,-0.022521943385747013,0.051434686378919896,0.04959280821349787
2864,10,N,no_signal,VIX_rolling_std_EA10,0.4641133183595717,0.5484606415008964,0.6584811947525591,0.6526385734993292,-0.01698920431580136,0.01109750433961113,0.09546697792363382,0.11801458431229224
2865,20,N,no_signal,VIX_rolling_std_EA10,0.49867535825053433,0.5270688248353859,0.642853565978279,0.6162358113291532,0.0395917474029792,0.009093815647207362,0.03097443292108036,0.10497352890946697
2866,30,N,no_signal,VIX_rolling_std_EA10,0.5220586769003742,0.4570661896243292,0.6267427693215125,0.6221634599209442,-0.027458128510984205,-0.06311647139480639,0.04965445726858386,0.14162194394752534
2867,45,N,no_signal,VIX_rolling_std_EA10,0.4840036038987632,0.5322409316232591,0.6051512856316527,0.5962214387278153,-0.06436936435858563,-0.03466576393899833,0.0700115839603103,0.09213942875127862
2868,60,N,no_signal,VIX_rolling_std_EA10,0.48069465309768966,0.4554605263157895,0.5802580904486366,0.5550248271602152,-0.0035540377481074773,0.06936941469597313,0.06172919609301304,0.13201754385964912
2869,90,N,no_signal,VIX_rolling_std_EA10,0.5020269228560114,0.5344753440366973,0.5106515489850456,0.4205391528175602,-0.07105305900557937,-0.07840495098179703,0.049108667853698794,0.1625573394495413
2870,5,N,no_signal,VIX_rolling_std_EA25,0.5012665675525729,0.4919473884991127,0.6762524739786744,0.6754074042839313,-0.015521243600033534,-0.020818155328962307,0.028713471421773905,0.09634937221144117
2871,10,N,no_signal,VIX_rolling_std_EA25,0.5371854122956092,0.5555265493656346,0.657922012845541,0.6524354304489952,0.015739461377657915,0.03910301148681261,0.0858908942952434,0.12927478723959693
2872,20,N,no_signal,VIX_rolling_std_EA25,0.49295870786636686,0.518890301523748,0.6434254949808403,0.6162772470326969,0.056052304310523667,0.02459886636621278,0.030087072264433475,0.07721209131103057
2873,30,N,no_signal,VIX_rolling_std_EA25,0.5253268752257272,0.4858564400715563,0.6269264670146312,0.6210720193373191,-0.007042063787218433,-0.024872138669960644,0.05205852179943676,0.06566785927251044
2874,45,N,no_signal,VIX_rolling_std_EA25,0.4857330072663024,0.5512235423715477,0.6050670304904157,0.596633887633417,-0.032465817886230555,-0.008684859611478473,0.06268209634578707,0.1286883311039421
2875,60,N,keep,VIX_rolling_std_EA25,0.5357732869499248,0.4184868421052631,0.5796268563925284,0.5582878612604371,0.024504378266224883,0.0990535262161541,0.08374966934352837,0.2074561403508772
2876,90,N,no_signal,VIX_rolling_std_EA25,0.4876978932698906,0.5351920871559633,0.5107796963581757,0.420369080747553,-0.0842991653828057,-0.0765302368419831,0.050190902577713824,0.15137614678899083
2877,5,N,no_signal,VIX_rolling_std_EA5,0.4885100703473139,0.5284039077142525,0.6763510298584228,0.675301740955113,-0.03366668500988638,-0.009040142041272547,0.05925324835583144,0.07001044932079414
2878,10,N,no_signal,VIX_rolling_std_EA5,0.4657757757963459,0.526723402774152,0.6584781935923494,0.6527305186647655,-0.030853410307582527,0.0016326642002591851,0.07499142056885225,0.07311300231469396
2879,20,N,no_signal,VIX_rolling_std_EA5,0.5037414196917275,0.4758724074460615,0.6426354854238848,0.616397419815914,0.020679946097576327,-0.003102616833259477,0.023376407298541402,0.08345509402455455
2880,30,N,no_signal,VIX_rolling_std_EA5,0.5205431191684817,0.45999180083482405,0.6267468678050546,0.6224642453510062,-0.03242735443068813,-0.0940908904843684,0.05836891422696585,0.15026833631484796
2881,45,N,no_signal,VIX_rolling_std_EA5,0.4869826708634145,0.5170548430246282,0.6051831012140252,0.5961774873452779,-0.10345282447417031,-0.06642959166195027,0.0552192176731451,0.0762058383822488
2882,60,N,no_signal,VIX_rolling_std_EA5,0.4881412863909283,0.47578947368421054,0.5804531794709988,0.5538991658855589,-0.026735871562848845,0.05268889436733722,0.04742986339520561,0.1307017543859649
2883,90,N,no_signal,VIX_rolling_std_EA5,0.5143789091194901,0.5315725344036698,0.5108148935715727,0.42069566908063727,-0.06847588540738644,-0.08933436339832268,0.04854034347348978,0.1786123853211009
2884,5,N,no_signal,VIX_rolling_std_EA50,0.5050356672530588,0.4919805609460782,0.6762858782148259,0.675390000315316,-0.006141952521623233,-0.013506682482103677,0.024433006177848594,0.09460781874574978
2885,10,N,no_signal,VIX_rolling_std_EA50,0.5349270183240209,0.5422823230477384,0.6576848112943764,0.6529480101254985,0.02573571559474719,0.049411854733840625,0.08234404443631596,0.11832785116343827
2886,20,N,no_signal,VIX_rolling_std_EA50,0.4918495070455583,0.49720108540959024,0.6436627482288884,0.6168576144998815,0.058265497877671324,0.03416340555900592,0.03444068548610726,0.08799028444562515
2887,30,N,no_signal,VIX_rolling_std_EA50,0.4746886348680202,0.5193798449612403,0.6271852998368975,0.6209970889700676,0.010698937549877652,-0.0019895765895050306,0.05215158236192139,0.0659660107334526
2888,45,N,no_signal,VIX_rolling_std_EA50,0.4849747844096276,0.4376229443701314,0.605013307497511,0.5971519090328673,-0.01467246404111811,0.0068810546477524985,0.07921322677649976,0.13565190022818474
2889,60,N,keep,VIX_rolling_std_EA50,0.5422591448350211,0.39524122807017537,0.579403034070654,0.5606325705679467,0.02640379469125919,0.10644446316620969,0.09461267025688888,0.23903508771929824
2890,90,N,no_signal,VIX_rolling_std_EA50,0.4866277505539651,0.5439721903669725,0.5111044862554904,0.4200164226964141,-0.09155322005738405,-0.07504841755887863,0.057113577208983156,0.16384747706422018
2891,5,N,no_signal,VIX_rolling_std_MA10,0.48603123081145216,0.480079945597187,0.6764109223944088,0.6754008671680108,-0.02000387175157766,-0.011489954212524514,0.05743681476523583,0.08052611500887363
2892,10,N,no_signal,VIX_rolling_std_MA10,0.46375986634581995,0.4394524791590525,0.6590597192249887,0.6529727243043285,-0.04083789553756182,-0.013790749520678582,0.08719167990399257,0.1468003271898223
2893,20,N,no_signal,VIX_rolling_std_MA10,0.5030737661207408,0.5230934173323971,0.6428035910037204,0.6163125001763672,0.025256352027187432,0.0035539789632618403,0.02983750207975154,0.09802842558682327
2894,30,N,no_signal,VIX_rolling_std_MA10,0.5187395168384225,0.44542896541443056,0.6266362313478988,0.6227947889004587,-0.03394597107551445,-0.06307404969525475,0.04499699768899603,0.14900119260584377
2895,45,N,no_signal,VIX_rolling_std_MA10,0.48449387454219955,0.5170843496734597,0.6050720104989691,0.5961955987885041,-0.052495513768079705,-0.03218210197433708,0.07289938335888045,0.10398143048233535
2896,60,N,no_signal,VIX_rolling_std_MA10,0.48288821565290296,0.4800109649122807,0.5804169315076898,0.5542551002005015,-0.011507438055975748,0.04157637755836924,0.05491143397601306,0.11096491228070175
2897,90,N,no_signal,VIX_rolling_std_MA10,0.5013346553928845,0.5351741685779816,0.5107695195761567,0.4206867490659717,-0.046387329938546544,-0.05491435408697197,0.042370396345795154,0.13990825688073394
2898,5,N,no_signal,VIX_rolling_std_MA25,0.507103834846699,0.4906370768439734,0.6762351491783751,0.6754555538623889,-0.009026937070496309,-0.019857938841299334,0.037386941816867955,0.08719377684894926
2899,10,N,no_signal,VIX_rolling_std_MA25,0.536601805482205,0.5652030143232565,0.6575107490697317,0.6521587343329793,0.0337508085557774,0.04854529556548614,0.09059673796670564,0.16011416836352876
2900,20,N,no_signal,VIX_rolling_std_MA25,0.489938268708165,0.5162811438547221,0.6436989804140293,0.6162499208651505,0.05502338893804029,0.022632185940231773,0.032166823803449617,0.06723087724624756
2901,30,N,no_signal,VIX_rolling_std_MA25,0.5265698984532006,0.49456805307096,0.626987292342441,0.6209903298430358,-0.0027302818566988744,-0.010724281969612686,0.05661627363350535,0.06507155635062611
2902,45,N,no_signal,VIX_rolling_std_MA25,0.48837274610065173,0.44918955071209377,0.6050340201892138,0.5969294357663227,-0.017330970736553396,0.0011487881761552794,0.06535459789616559,0.14352033991659455
2903,60,N,keep,VIX_rolling_std_MA25,0.5400743166016999,0.40725877192982457,0.5792015810501309,0.560126599806261,0.03951345844674875,0.10522092105272259,0.10475197021346683,0.20964912280701756
2904,90,N,no_signal,VIX_rolling_std_MA25,0.4880546075085324,0.5274870986238532,0.5108356635074921,0.42017275368129925,-0.08034420398911556,-0.06972244402400905,0.051790070647557265,0.15682339449541285
2905,5,N,no_signal,VIX_rolling_std_MA5,0.4905604684819156,0.546341908410874,0.676344692180308,0.675314201006008,-0.028429165321006887,-0.004068339351709762,0.047643868450720356,0.10167354994941202
2906,10,N,no_signal,VIX_rolling_std_MA5,0.4698517761991168,0.5140883064445952,0.6584335269143623,0.6527298609397064,-0.020662959467381385,0.0041329125978793145,0.061919860920742496,0.08719260690231295
2907,20,N,no_signal,VIX_rolling_std_MA5,0.4952954953648204,0.47924059280062237,0.6426355342560933,0.6166108535630497,0.005202347509018293,-0.013172408672994613,0.02218401641617215,0.08988785365946222
2908,30,N,no_signal,VIX_rolling_std_MA5,0.5268280307277114,0.4749925462134765,0.6267311941524292,0.6223613353053233,-0.022869837618875795,-0.07150454137459848,0.06456408881522825,0.11650268336314848
2909,45,N,no_signal,VIX_rolling_std_MA5,0.48569088377426484,0.5044063262255094,0.6053713179490682,0.59627818272881,-0.08595361190826843,-0.05547402354411113,0.04625861483917017,0.05165630655441026
2910,60,N,no_signal,VIX_rolling_std_MA5,0.4918908060032242,0.48300438596491224,0.580493308076431,0.5535628561097162,-0.02613983396164106,0.02419479471643723,0.04121102620795672,0.12236842105263158
2911,90,N,no_signal,VIX_rolling_std_MA5,0.5137969812301804,0.5174347763761468,0.5108957250406287,0.42082592106553995,-0.05550597041643046,-0.06480390637087759,0.06571099496065563,0.13345756880733944
