,Date,Close,Close_slope5,Close_slope25
2830,2016-09-29,110.7672348022461,0.03572,0.08369
2829,2016-09-28,111.57561492919922,-0.05734,0.0795
2828,2016-09-27,111.38761901855469,-0.09871,0.05968
2827,2016-09-26,110.29723358154297,0.08083,0.04252
2826,2016-09-23,111.22784423828125,0.48785,0.036
2825,2016-09-22,111.94222259521484,0.46717,0.01965
2824,2016-09-21,111.05865478515625,0.1239,-0.00455
2823,2016-09-20,109.97765350341797,0.2193,-0.01964
2822,2016-09-19,109.7708740234375,0.49779,-0.03054
2821,2016-09-16,110.250244140625,0.45547,-0.03476
2820,2016-09-15,110.30287170410156,0.58414,-0.04299
2819,2016-09-14,108.61514282226562,-0.16596,-0.04775
2818,2016-09-13,108.09945678710938,-0.57758,-0.03896
2817,2016-09-12,109.07460021972656,-0.62633,-0.0219
2816,2016-09-09,107.15245056152344,-0.5907,-0.01474
2815,2016-09-08,109.91846466064453,0.1669,0.02157
2814,2016-09-07,110.5654296875,0.38161,0.03409
2813,2016-09-06,110.49977111816406,0.30566,0.04206
2812,2016-09-02,109.81531524658203,0.05063,0.04093
2811,2016-09-01,109.45903015136719,-0.05438,0.05048
2810,2016-08-31,109.177734375,-0.0525,0.06439
2809,2016-08-30,109.29024505615234,-0.01407,0.08331
2808,2016-08-29,109.64653778076172,-0.11814,0.1066
2807,2016-08-26,109.49653625488281,-0.19596,0.12545
2806,2016-08-25,109.33711242675781,-0.17346,0.14353
2805,2016-08-24,109.51528930664062,-0.06375,0.16501
2804,2016-08-23,110.22786712646484,0.06189,0.17998
2803,2016-08-22,110.0309829711914,0.05626,0.19674
2802,2016-08-19,109.94657135009766,-0.06001,0.20801
2801,2016-08-18,109.9747085571289,-0.02438,0.22305
2800,2016-08-17,109.94657135009766,0.01219,0.23232
2799,2016-08-16,109.74967956542969,0.13502,0.24462
2798,2016-08-15,110.35913848876953,0.20065,0.25219
2797,2016-08-12,109.89033508300781,0.12189,0.25451
2796,2016-08-11,109.81531524658203,0.06094,0.26208
2795,2016-08-10,109.34651184082031,0.19128,0.27997
2794,2016-08-09,109.6277847290039,0.38818,0.29918
2793,2016-08-08,109.3746337890625,0.45194,0.3172
2792,2016-08-05,109.49653625488281,0.24285,0.32518
2791,2016-08-04,108.45574951171875,0.03563,0.33044
2790,2016-08-03,108.14631652832031,0.04219,0.35009
2789,2016-08-02,107.79003143310547,0.15189,0.38209
2788,2016-08-01,108.61514282226562,0.44537,0.4292
2787,2016-07-29,108.0431900024414,0.40599,0.44095
2786,2016-07-28,107.80880737304688,0.33568,0.41131
2785,2016-07-27,107.4337387084961,0.27566,0.3926
2784,2016-07-26,106.69300079345703,0.11064,0.36981
2783,2016-07-25,106.57112121582031,0.3066,0.35226
2782,2016-07-22,106.56172180175781,0.3066,0.33695
2781,2016-07-21,106.12106323242188,0.34317,0.30563
2780,2016-07-20,106.36483764648438,0.30473,0.27722
2779,2016-07-19,105.13654327392578,0.22316,0.23956
2778,2016-07-18,105.52096557617188,0.25128,0.21007
2777,2016-07-15,104.82713317871094,0.20909,0.16572
2776,2016-07-14,104.99588775634766,0.34224,0.11471
2775,2016-07-13,104.28329467773438,0.59915,0.05908
2774,2016-07-12,104.53646850585938,0.81481,0.01085
2773,2016-07-11,104.01138305664062,0.84574,-0.04329
2772,2016-07-08,103.42066192626953,0.52882,-0.08968
2771,2016-07-07,101.845458984375,0.22316,-0.13549
2770,2016-07-06,101.54540252685547,0.36193,-0.16357
2769,2016-07-05,100.72030639648438,0.72104,-0.18753
2768,2016-07-01,101.3391342163086,1.3877,-0.20017
2767,2016-06-30,100.83281707763672,0.99295,-0.21233
2766,2016-06-29,99.67951965332031,-0.44537,-0.21581
2765,2016-06-28,97.94490814208984,-1.13547,-0.20001
2764,2016-06-27,95.8446044921875,-1.26674,-0.14713
2763,2016-06-24,97.78550720214844,-0.41912,-0.07331
2762,2016-06-23,101.98609161376953,0.43506,-0.00602
2761,2016-06-22,100.55152130126953,-0.0015,0.01504
2760,2016-06-21,100.79530334472656,-0.0432,0.05143
2759,2016-06-20,100.47652435302734,-0.19783,0.07235
2758,2016-06-17,99.84829711914062,-0.23404,0.10715
2757,2016-06-16,101.03252410888672,-0.19732,0.14347
2756,2016-06-15,100.73329162597656,-0.54706,0.16325
2755,2016-06-14,101.02318572998047,-0.63963,0.17644
2754,2016-06-13,101.02318572998047,-0.53583,0.19897
2753,2016-06-10,101.8741683959961,-0.28334,0.22254
2752,2016-06-09,103.04309844970703,0.0159,0.24068
2751,2016-06-08,103.2114028930664,-0.02805,0.24404
2750,2016-06-07,103.03373718261719,-0.04302,0.23616
2749,2016-06-06,103.29556274414062,-0.00468,0.21817
2748,2016-06-03,102.9215087890625,0.00935,0.2037
2747,2016-06-02,103.40779113769531,0.21134,0.18473
2746,2016-06-01,103.19270324707031,0.28054,0.14696
2745,2016-05-31,103.18334197998047,0.43484,0.10167
2744,2016-05-27,102.9869613647461,0.81356,0.05053
2743,2016-05-26,102.45394134521484,0.85004,0.00038
2742,2016-05-25,102.15470123291016,0.92111,-0.05968
2741,2016-05-24,101.42527770996094,0.58166,-0.11589
2740,2016-05-23,99.4334716796875,0.21603,-0.16301
2739,2016-05-20,99.56437683105469,-0.08135,-0.19458
2738,2016-05-19,98.4795913696289,-0.1253,-0.21884
2737,2016-05-18,98.9939193725586,-0.00748,-0.23168
2736,2016-05-17,98.63856506347656,-0.07763,-0.24553
2735,2016-05-16,99.89164733886719,-0.17582,-0.24012
2734,2016-05-13,98.6572494506836,-0.20574,-0.23648
2733,2016-05-12,99.0219955444336,0.10287,-0.22266
2732,2016-05-11,99.46153259277344,0.41428,-0.21067
2731,2016-05-10,100.36859893798828,0.50685,-0.21451
2730,2016-05-09,99.01263427734375,0.07761,-0.20886
2729,2016-05-06,98.7320785522461,-0.27961,-0.19769
2728,2016-05-05,98.20841217041016,-0.28709,-0.18442
2727,2016-05-04,98.23648071289062,-0.2291,-0.15246
2726,2016-05-03,98.87236022949219,-0.30486,-0.11915
2725,2016-05-02,99.79813385009766,-0.4975,-0.08453
2724,2016-04-29,98.86302947998047,-0.81263,-0.04209
2723,2016-04-28,99.38666534423828,-0.6359,0.00869
2722,2016-04-27,100.60237121582031,-0.62374,0.0556
2721,2016-04-26,101.41594696044922,-0.56576,0.08335
2720,2016-04-25,101.91156005859375,-0.44887,0.1062
2719,2016-04-22,101.91156005859375,-0.41146,0.12725
2718,2016-04-21,103.47325897216797,-0.0533,0.14859
2717,2016-04-20,103.46390533447266,-0.06078,0.15252
2716,2016-04-19,103.37974548339844,-0.03834,0.16228
2715,2016-04-18,104.01561737060547,0.29644,0.16942
2714,2016-04-15,103.46390533447266,0.51339,0.16874
2713,2016-04-14,103.7257308959961,0.57511,0.18569
2712,2016-04-13,103.71637725830078,0.38995,0.19412
2711,2016-04-12,102.40719604492188,-0.26184,0.2038
2710,2016-04-11,101.55619812011719,-0.20854,0.214
2709,2016-04-08,101.9302749633789,-0.1571,0.22366
2708,2016-04-07,102.00508117675781,-0.17113,0.22759
2707,2016-04-06,103.4919662475586,0.13653,0.22641
2706,2016-04-05,101.81805419921875,-0.02057,0.20813
2705,2016-04-04,102.80928039550781,0.30112,0.23118
2704,2016-04-01,103.20207214355469,0.64244,0.2315
2703,2016-03-31,102.11730194091797,0.57324,0.22187
2702,2016-03-30,102.26690673828125,0.54518,0.22667
2701,2016-03-29,101.77127075195312,0.12157,0.23332
2700,2016-03-28,100.1628646850586,-0.20759,0.22449
2699,2016-03-24,100.30313110351562,-0.07294,0.24172
2698,2016-03-23,100.27506256103516,0.07537,0.25598
2697,2016-03-22,101.10733032226562,0.21548,0.25597
2696,2016-03-21,100.79872131347656,0.28605,0.26355
2695,2016-03-18,100.40599060058594,0.27291,0.28735
2694,2016-03-17,100.2489013671875,0.27692,0.32049
2693,2016-03-16,100.3048324584961,0.55756,0.346
2692,2016-03-15,99.4190673828125,0.52492,0.36638
2691,2016-03-14,99.45635986328125,0.62562,0.38496
2690,2016-03-11,99.28852844238281,0.32167,0.38307
2689,2016-03-10,97.58228302001953,-0.20698,0.34635
2688,2016-03-09,97.73149871826172,-0.29276,0.32313
2687,2016-03-08,97.1067886352539,-0.37016,0.29206
2686,2016-03-07,97.91793823242188,-0.15851,0.24586
2685,2016-03-04,98.52398681640625,0.5762,0.19415
2684,2016-03-03,98.48670196533203,0.72073,0.15407
2683,2016-03-02,98.67318725585938,0.64335,0.12396
2682,2016-03-01,98.63587951660156,0.50535,0.06623
2681,2016-02-29,95.5683822631836,0.25361,0.01488
2680,2016-02-26,96.43545532226562,0.21258,-0.0216
2679,2016-02-25,96.55667114257812,0.29183,-0.04072
2678,2016-02-24,95.61497497558594,0.22284,-0.06203
2677,2016-02-23,94.71058654785156,0.01025,-0.07861
2676,2016-02-22,96.29561614990234,0.48763,-0.08533
2675,2016-02-19,94.75719451904297,0.77574,-0.13622
2674,2016-02-18,94.47749328613281,1.30906,-0.15249
2673,2016-02-17,95.5683822631836,1.42653,-0.19709
2672,2016-02-16,93.45185852050781,0.85312,-0.23917
2671,2016-02-12,91.39132690429688,0.28251,-0.25602
2670,2016-02-11,90.02074432373047,-0.28624,-0.25695
2669,2016-02-10,90.15127563476562,-1.09275,-0.26844
2668,2016-02-09,89.8062973022461,-1.46476,-0.28187
2667,2016-02-08,90.08601379394531,-1.36126,-0.28444
2666,2016-02-05,91.48456573486328,-1.21954,-0.30066
2665,2016-02-04,94.77587890625,-0.71885,-0.33208
2664,2016-02-03,94.78516387939453,-0.24801,-0.3944
2663,2016-02-02,95.24201965332031,0.51746,-0.43251
2662,2016-02-01,97.34917449951172,0.56594,-0.46792
2661,2016-01-29,97.08814239501953,0.24707,-0.51707
2660,2016-01-28,95.1021499633789,-0.48391,-0.5506
2659,2016-01-27,93.77821350097656,-0.10815,-0.55249
2658,2016-01-26,96.17443084716797,0.57621,-0.52415
2657,2016-01-25,95.3166275024414,0.49976,-0.53163
2656,2016-01-22,96.75247955322266,0.5268,-0.53844
2655,2016-01-21,94.02994537353516,-0.60884,-0.5371
2654,2016-01-20,93.93669891357422,-0.4951,-0.49683
2653,2016-01-19,94.2257308959961,-0.93425,-0.44092
2652,2016-01-15,94.02059173583984,-0.78786,-0.40334
2651,2016-01-14,97.0322036743164,-0.21538,-0.35074
2650,2016-01-13,95.00895690917969,-0.41118,-0.33478
2649,2016-01-12,98.40277862548828,-0.55756,-0.29118
2648,2016-01-11,97.27458953857422,-1.32491,-0.2771
2647,2016-01-08,96.97626495361328,-1.43772,-0.22255
2646,2016-01-07,97.77809143066406,-1.41908,-0.17604
2645,2016-01-06,100.93883514404297,-1.17199,-0.13639
2644,2016-01-05,101.91785430908203,-1.282,-0.11145
2643,2016-01-04,102.09500122070312,-0.79251,-0.0949
2642,2015-12-31,104.29540252685547,-0.06713,-0.07542
2641,2015-12-30,105.61000061035156,0.28251,-0.07399
2640,2015-12-29,106.57036590576172,0.46245,-0.08525
2639,2015-12-28,104.92007446289062,0.3515,-0.10856
2638,2015-12-24,104.97600555419922,0.66012,-0.10889
2637,2015-12-23,104.9946517944336,0.29966,-0.10848
2636,2015-12-22,104.2208023071289,-0.43205,-0.08941
2635,2015-12-21,103.5401611328125,-0.52577,-0.06304
2634,2015-12-18,102.40267181396484,-0.27134,-0.01681
2633,2015-12-17,104.4053955078125,0.50288,0.02081
2632,2015-12-16,105.94845581054688,0.24912,0.03031
2631,2015-12-15,104.3961181640625,-0.27235,0.02376
2630,2015-12-14,103.76399993896484,-0.75293,0.02974
2629,2015-12-11,102.98323059082031,-0.82636,0.03248
2628,2015-12-10,105.40928649902344,-0.48429,0.04598
2627,2015-12-09,104.93522644042969,0.02324,0.03535
2626,2015-12-08,106.55266571044922,0.2296,0.03071
2625,2015-12-07,106.54335021972656,-0.03625,0.01484
2624,2015-12-04,107.02669525146484,-0.03811,0.01004
2623,2015-12-03,104.58203125,-0.29466,-0.0049
2622,2015-12-02,106.38533020019531,0.13478,0.00214
2621,2015-12-01,107.04528045654297,0.19427,0.00029
2620,2015-11-30,105.98562622070312,0.0,-0.00717
2619,2015-11-27,106.25518798828125,-0.0316,-0.00508
2618,2015-11-25,106.1064682006836,0.04183,0.01976
2617,2015-11-24,106.01348876953125,0.11898,0.0616
2616,2015-11-23,106.1064682006836,0.57353,0.09396
2615,2015-11-20,106.41320037841797,0.77523,0.11639
2614,2015-11-19,105.69746398925781,0.92489,0.13721
2613,2015-11-18,105.62310028076172,0.44896,0.16449
2612,2015-11-17,103.6338882446289,-0.36438,0.20313
2611,2015-11-16,103.5688247680664,-0.65254,0.2547
2610,2015-11-13,102.10015869140625,-0.80869,0.29714
2609,2015-11-12,104.14515686035156,-0.55121,0.35319
2608,2015-11-11,105.1676254272461,-0.43223,0.39055
2607,2015-11-10,105.29779052734375,-0.42944,0.417
2606,2015-11-09,105.56731414794922,-0.28909,0.44218
2605,2015-11-06,106.70137023925781,0.00558,0.45446
2604,2015-11-05,106.62699890136719,0.29466,0.46241
2603,2015-11-04,106.91515350341797,0.37553,0.47875
2602,2015-11-03,106.90587615966797,0.25562,0.48723
2601,2015-11-02,106.53402709960938,0.22029,0.50597
2600,2015-10-30,105.34423828125,0.15988,0.51286
2599,2015-10-29,105.81832122802734,0.30582,0.49605
2598,2015-10-28,105.98562622070312,0.82915,0.45951
2597,2015-10-27,105.11186981201172,1.32552,0.41085
2596,2015-10-26,104.89807891845703,1.35712,0.36458
2595,2015-10-23,104.83297729492188,0.89328,0.30047
2594,2015-10-22,101.97933959960938,0.18219,0.23471
2593,2015-10-21,99.94365692138672,-0.02231,0.17914
2592,2015-10-20,100.55713653564453,0.51775,0.14224
2591,2015-10-19,101.07767486572266,0.69436,0.10384
2590,2015-10-16,100.50138092041016,0.3932,0.06946
2589,2015-10-15,100.08306121826172,0.13199,0.03543
2588,2015-10-14,98.46568298339844,-0.06228,0.00854
2587,2015-10-13,98.62371063232422,0.15616,0.00539
2586,2015-10-12,99.26507568359375,0.41643,-0.0111
2585,2015-10-09,99.02340698242188,0.28909,-0.01029
2584,2015-10-08,98.5772476196289,0.39134,-0.02108
2583,2015-10-07,98.18684387207031,0.72597,-0.03419
2582,2015-10-06,97.6012191772461,0.90723,-0.02073
2581,2015-10-05,98.06598663330078,1.33017,-0.03276
2580,2015-10-02,96.68097686767578,1.00297,-0.06133
2579,2015-10-01,95.01710510253906,0.03439,-0.07632
2578,2015-09-30,94.58951568603516,-0.69994,-0.05135
2577,2015-09-29,92.46086883544922,-1.22978,0.02059
2576,2015-09-28,92.94422912597656,-0.8812,0.10785
2575,2015-09-25,95.66781616210938,-0.54099,0.15565
2574,2015-09-24,96.48576354980469,-0.42758,0.13771
2573,2015-09-23,96.8390121459961,-0.61627,0.08827
2572,2015-09-22,96.76464080810547,-0.61815,0.03339
2571,2015-09-21,98.23331451416016,-0.24011,-0.02105
2570,2015-09-18,97.9265365600586,0.12542,-0.07725
2569,2015-09-17,99.33940887451172,0.45993,-0.12566
2568,2015-09-16,99.30233001708984,0.47477,-0.18637
2567,2015-09-15,98.74598693847656,0.51186,-0.24104
2566,2015-09-14,97.5961685180664,0.19751,-0.3002
2565,2015-09-11,97.89285278320312,0.62776,-0.33346
2564,2015-09-10,97.35506439208984,0.45436,-0.36728
2563,2015-09-09,96.3072280883789,0.14558,-0.40765
2562,2015-09-08,97.40144348144531,0.57862,-0.42499
2561,2015-09-04,94.73087310791016,-0.18174,-0.44971
2560,2015-09-03,95.87142944335938,-0.45158,-0.44604
2559,2015-09-02,96.34434509277344,-0.74646,-0.4479
2558,2015-09-01,93.70158386230469,-0.49053,-0.44375
2557,2015-08-31,96.7245101928711,1.3937,-0.40413
2556,2015-08-28,97.9392318725586,2.02796,-0.37941
2555,2015-08-27,97.95780181884766,1.02465,-0.37053
2554,2015-08-26,95.53759002685547,-1.15076,-0.36734
2553,2015-08-25,90.9568099975586,-3.03222,-0.33887
2552,2015-08-24,91.2999267578125,-3.01644,-0.26879
2551,2015-08-21,94.9533920288086,-2.02518,-0.19145
2550,2015-08-20,99.29309844970703,-0.75665,-0.13625
2549,2015-08-19,102.12129974365234,-0.00649,-0.10233
2548,2015-08-18,102.79818725585938,0.16413,-0.07987
2547,2015-08-17,103.32674407958984,0.23832,-0.06298
2546,2015-08-14,102.47364044189453,-0.17804,-0.04564
2545,2015-08-13,102.31602478027344,-0.0918,-0.00494
2544,2015-08-12,102.48289489746094,-0.00279,0.04916
2543,2015-08-11,102.13053894042969,-0.28745,0.09801
2542,2015-08-10,103.45657348632812,-0.14651,0.13112
2541,2015-08-07,102.28820037841797,-0.3264,0.15175
2540,2015-08-06,102.41800689697266,-0.21791,0.17915
2539,2015-08-05,104.08708953857422,-0.0204,0.20383
2538,2015-08-04,103.28966522216797,-0.07418,0.21729
2537,2015-08-03,103.484375,0.12426,0.23828
2536,2015-07-31,103.80892944335938,0.41635,0.23189
2535,2015-07-30,103.929443359375,0.30879,0.21434
2534,2015-07-29,103.43801879882812,-0.11776,0.19232
2533,2015-07-28,103.04855346679688,-0.46364,0.169
2532,2015-07-27,102.1676254272461,-0.83271,0.14981
2531,2015-07-24,103.02070617675781,-0.69269,0.14605
2530,2015-07-23,104.04074096679688,-0.3839,0.12888
2529,2015-07-22,104.43021392822266,0.15579,0.11461
2528,2015-07-21,105.62641143798828,0.84383,0.09662
2527,2015-07-20,105.69131469726562,0.98755,0.06881
2526,2015-07-17,105.32966613769531,0.90688,0.03149
2525,2015-07-16,103.79964447021484,0.87349,-0.01381
2524,2015-07-15,102.35308837890625,1.04875,-0.04542
2523,2015-07-14,102.24183654785156,1.09883,-0.05187
2522,2015-07-13,101.57418060302734,0.43582,-0.0606
2521,2015-07-10,99.82162475585938,-0.18916,-0.07379
2520,2015-07-09,98.3194351196289,-0.50537,-0.07202
2519,2015-07-08,98.37504577636719,-0.33754,-0.06123
2518,2015-07-07,100.11835479736328,0.14651,-0.04523
2517,2015-07-06,99.86798858642578,0.26891,-0.047
2516,2015-07-02,100.09980010986328,-0.13075,-0.04154
2515,2015-07-01,100.07201385498047,-0.58974,-0.04253
2514,2015-06-30,99.28380584716797,-0.89112,-0.0436
2513,2015-06-29,98.93144226074219,-0.84846,-0.01976
2512,2015-06-26,101.3238296508789,-0.33845,-0.00191
2511,2015-06-25,102.00072479248047,-0.02411,-0.00641
2510,2015-06-24,102.20475006103516,0.0434,-0.01205
2509,2015-06-23,102.73328399658203,0.38433,-0.01931
2508,2015-06-22,102.64981842041016,0.49514,-0.03326
2507,2015-06-19,101.89873504638672,0.53247,-0.04297
2506,2015-06-18,102.405029296875,0.4413,-0.04616
2505,2015-06-17,100.93404388427734,-0.09714,-0.04131
2504,2015-06-16,100.65648651123047,-0.26089,-0.02179
2503,2015-06-15,100.11065673828125,-0.03146,-0.00462
2502,2015-06-12,100.61022186279297,0.25534,0.01405
2501,2015-06-11,101.44286346435547,0.18503,0.0395
2500,2015-06-10,101.29484558105469,-0.13229,0.0611
2499,2015-06-09,99.9256362915039,-0.56896,0.07577
2498,2015-06-08,100.0921401977539,-0.44962,0.08748
2497,2015-06-05,101.11907196044922,-0.25442,0.09992
2496,2015-06-04,101.35957336425781,-0.09252,0.11484
2495,2015-06-03,102.13673400878906,-0.05552,0.11147
2494,2015-06-02,101.83141326904297,-0.19151,0.09429
2493,2015-06-01,102.15524291992188,0.14156,0.07803
2492,2015-05-29,101.81294250488281,0.062,0.05628
2491,2015-05-28,102.42355346679688,0.06939,0.05067
2490,2015-05-27,102.65480041503906,0.0481,0.04175
2489,2015-05-26,101.02653503417969,-0.09437,0.03409
2488,2015-05-22,102.20146942138672,0.13508,0.04458
2487,2015-05-21,102.3032455444336,0.1804,0.05576
2486,2015-05-20,101.77592468261719,0.11286,0.04841
2485,2015-05-19,101.71113586425781,0.40336,0.04298
2484,2015-05-18,101.8221435546875,0.56804,0.04239
2483,2015-05-15,101.37811279296875,0.40891,0.03606
2482,2015-05-14,101.37811279296875,0.1397,0.03003
2481,2015-05-13,99.91636657714844,0.03609,0.02646
2480,2015-05-12,99.71283721923828,0.2831,0.04161
2479,2015-05-11,100.16618347167969,0.33491,0.065
2478,2015-05-08,100.5547103881836,-0.10917,0.08091
2477,2015-05-07,99.31500244140625,-0.54769,0.09866
2476,2015-05-06,98.72290802001953,-0.31826,0.12685
2475,2015-05-05,99.40753173828125,-0.20353,0.15464
2474,2015-05-04,101.0542984008789,-0.17763,0.16513
2473,2015-05-01,100.88777923583984,-0.44685,0.16898
2472,2015-04-30,99.57406616210938,-0.62263,0.17544
2471,2015-04-29,101.1653060913086,0.0074,0.18916
2470,2015-04-28,101.80370330810547,0.36822,0.16432
2469,2015-04-27,102.0072250366211,0.58192,0.12876
2468,2015-04-24,102.26625061035156,0.6365,0.08815
2467,2015-04-23,100.89701843261719,0.66148,0.04967
2466,2015-04-22,100.51770782470703,0.36728,0.02432
2465,2015-04-21,99.97189331054688,0.03238,0.01073
2464,2015-04-20,99.54631042480469,-0.08974,0.0026
2463,2015-04-17,98.07532501220703,-0.22388,0.00917
2462,2015-04-16,99.62959289550781,0.02221,0.02475
2461,2015-04-15,99.76834106445312,0.04441,0.03035
2460,2015-04-14,99.14851379394531,0.1138,0.02735
2459,2015-04-13,99.4352798461914,0.41354,0.01184
2458,2015-04-10,99.68509674072266,0.4672,-0.0037
2457,2015-04-09,99.27801513671875,0.46627,-0.03243
2456,2015-04-08,98.65815734863281,0.35711,-0.05502
2455,2015-04-07,97.88103485107422,0.12305,-0.07435
2454,2015-04-06,98.04757690429688,-0.18318,-0.08885
2453,2015-04-02,97.25194549560547,-0.22944,-0.0943
2452,2015-04-01,97.1871566772461,-0.00185,-0.09433
2451,2015-03-31,97.69600677490234,0.17671,-0.08653
2450,2015-03-30,98.741455078125,-0.21648,-0.08397
2449,2015-03-27,97.62197875976562,-0.7799,-0.08921
2448,2015-03-26,97.2334213256836,-0.89925,-0.08123
2447,2015-03-25,97.56648254394531,-0.4944,-0.06135
2446,2015-03-24,99.85160827636719,0.09282,-0.03862
2445,2015-03-23,100.21240997314453,0.39301,-0.03643
2444,2015-03-20,100.40670776367188,0.4956,-0.03782
2443,2015-03-19,99.76093292236328,0.61843,-0.03458
2442,2015-03-18,99.6132583618164,0.53258,-0.01646
2441,2015-03-17,98.64408111572266,0.40797,0.00403
2440,2015-03-16,98.48713684082031,0.20214,0.04535
2439,2015-03-13,97.23185729980469,-0.43197,0.08253
2438,2015-03-12,97.65644836425781,-0.53812,0.12437
2437,2015-03-11,97.0195541381836,-0.80765,0.16842
2436,2015-03-10,97.58261108398438,-0.58889,0.21599
2435,2015-03-09,99.42864227294922,-0.3083,0.26475
2434,2015-03-06,99.14251708984375,-0.3849,0.2999
2433,2015-03-05,100.27783203125,-0.04154,0.32648
2432,2015-03-04,100.10246276855469,-0.03599,0.34604
2431,2015-03-03,100.49015808105469,0.14584,0.35745
2430,2015-03-02,100.96086120605469,0.15045,0.337
2429,2015-02-27,100.05631256103516,0.00369,0.30747
2428,2015-02-26,100.49933624267578,0.06922,0.2853
2427,2015-02-25,99.99169921875,0.13568,0.2717
2426,2015-02-24,100.24092864990234,0.34245,0.26283
2425,2015-02-23,100.16708374023438,0.39413,0.25351
2424,2015-02-20,100.06555938720703,0.33967,0.24938
2423,2015-02-19,99.40096282958984,0.33506,0.2288
2422,2015-02-18,98.91175079345703,0.53259,0.20481
2421,2015-02-17,98.77332305908203,0.67843,0.18108
2420,2015-02-13,98.68102264404297,0.90641,0.14563
2419,2015-02-12,97.84101104736328,0.71257,0.10219
2418,2015-02-11,96.71495056152344,0.30552,0.08111
2417,2015-02-10,96.36420440673828,0.19384,0.079
2416,2015-02-09,94.88735961914062,-0.00554,0.06546
2415,2015-02-06,95.19195556640625,0.28613,0.05171
2414,2015-02-05,95.7734603881836,0.5732,0.03238
2413,2015-02-04,94.95195770263672,0.3526,-0.0018
2412,2015-02-03,95.03504180908203,0.38491,-0.03333
2411,2015-02-02,94.1304931640625,0.11631,-0.06434
2410,2015-01-30,93.31819915771484,-0.51967,-0.07852
2409,2015-01-29,94.04737854003906,-0.73474,-0.08216
2408,2015-01-28,93.15205383300781,-0.83442,-0.09404
2407,2015-01-27,93.63203430175781,-0.11907,-0.09284
2406,2015-01-26,96.12421417236328,0.66089,-0.09013
2405,2015-01-23,96.23500061035156,0.85749,-0.08983
2404,2015-01-22,96.02265930175781,0.93041,-0.07712
2403,2015-01-21,94.27816772460938,0.39968,-0.07942
2402,2015-01-20,93.79818725585938,0.00554,-0.07525
2401,2015-01-16,93.05976867675781,-0.30737,-0.07578
2400,2015-01-15,91.97980499267578,-0.60274,-0.06349
2399,2015-01-14,93.18898010253906,-0.53351,-0.05291
2398,2015-01-13,93.70587158203125,-0.13199,-0.04812
2397,2015-01-12,93.73357391357422,0.38952,-0.05254
2396,2015-01-09,94.72119903564453,0.51782,-0.05469
2395,2015-01-08,95.34886932373047,0.06,-0.06471
2394,2015-01-07,93.55818939208984,-0.61381,-0.07768
2393,2015-01-06,92.36746978759766,-0.95257,-0.06809
2392,2015-01-05,93.622802734375,-0.79011,-0.0546
2391,2015-01-02,95.01655578613281,-0.55105,-0.04556
2390,2014-12-31,95.3027114868164,-0.2603,-0.04207
2389,2014-12-30,96.29036712646484,0.08676,-0.03901
2388,2014-12-29,96.93645477294922,0.15783,-0.03821
2387,2014-12-26,96.9549331665039,0.10707,-0.04276
2386,2014-12-24,96.27190399169922,0.07052,-0.04483
2385,2014-12-23,96.18882751464844,0.58084,-0.04562
2384,2014-12-22,96.53033447265625,1.18518,-0.03977
2383,2014-12-19,96.29036712646484,0.96259,-0.04115
2382,2014-12-18,95.86854553222656,0.30808,-0.03866
2381,2014-12-17,93.61551666259766,-0.61521,-0.02949
2380,2014-12-16,91.94184112548828,-0.81385,0.00247
2379,2014-12-15,93.4407730102539,-0.67499,0.05422
2378,2014-12-12,94.41553497314453,-0.46716,0.09544
2377,2014-12-11,95.4547119140625,-0.41198,0.12614
2376,2014-12-10,95.00409698486328,-0.4175,0.14847
2375,2014-12-09,96.52144622802734,-0.15266,0.17368
2374,2014-12-08,96.21797180175781,-0.11404,0.17944
2373,2014-12-05,96.90767669677734,0.11771,0.18848
2372,2014-12-04,96.89848327636719,-0.06161,0.20006
2371,2014-12-03,96.94447326660156,-0.09012,0.20971
2370,2014-12-02,96.76976013183594,0.00644,0.21183
2369,2014-12-01,96.38350677490234,0.1315,0.22464
2368,2014-11-28,97.48703002929688,0.47084,0.23729
2367,2014-11-26,97.03643798828125,0.42945,0.2413
2366,2014-11-25,96.41110229492188,0.39267,0.25634
2365,2014-11-24,96.26397705078125,0.24461,0.26692
2364,2014-11-21,95.51908111572266,0.17564,0.29438
2363,2014-11-20,95.33517456054688,0.11035,0.33381
2362,2014-11-19,94.91214752197266,0.09932,0.37766
2361,2014-11-18,95.34437561035156,0.22531,0.41241
2360,2014-11-17,94.63626861572266,0.18576,0.43008
2359,2014-11-14,94.92134857177734,0.28876,0.44734
2358,2014-11-13,94.6270751953125,0.28508,0.44215
2357,2014-11-12,94.2224349975586,0.20415,0.41315
2356,2014-11-11,94.05691528320312,0.19219,0.37042
2355,2014-11-10,93.76262664794922,0.1315,0.34247
2354,2014-11-07,93.43156433105469,0.01195,0.30163
2353,2014-11-06,93.5143814086914,0.02299,0.25948
2352,2014-11-05,93.22007751464844,0.24461,0.22223
2351,2014-11-04,93.21087646484375,0.43957,0.18476
2350,2014-11-03,93.52355194091797,0.42578,0.13102
2349,2014-10-31,93.24768829345703,0.48371,0.07352
2348,2014-10-30,91.97863006591797,0.36048,0.01552
2347,2014-10-29,91.78546905517578,0.50946,-0.02281
2346,2014-10-28,92.12576293945312,0.78075,-0.07865
