,r,class_balance,flag,indicator,Weighted_Accuracy,Balanced_Accuracy,auc_rs,auc_ts,log_loss_rs,log_loss_ts,f1_rs,f1_ts,accuracy_rs,accuracy_ts,pos_acc_rs,pos_acc_ts,pos_count_rs,neg_acc_rs,neg_acc_ts,pos_count_ts,neg_count_rs,neg_count_ts,ks_rs,ks_ts
1436,10,Y,no_signal,Price_Vol_Ratio_25_MA25,0.522,0.5054,0.6217734660285351,0.504681599053238,0.662751745791778,0.7770418958684366,0.6418879056047198,0.6023294509151415,0.5802213001383126,0.522,0.5958378970427163,0.5638629283489096,913,0.5534709193245778,0.44692737430167595,321,533,179,0.18288881262727869,0.06068675055256792
1437,20,Y,no_signal,Price_Vol_Ratio_25_MA25,0.482,0.4918,0.6771041752878589,0.4872673105751532,0.6419135357731574,0.8619929655690474,0.694300518134715,0.5572649572649573,0.632016632016632,0.482,0.6354056902002108,0.4670487106017192,949,0.6255060728744939,0.5165562913907285,349,494,151,0.26959125949753204,0.0748591054858726
1438,30,Y,keep,Price_Vol_Ratio_25_MA25,0.46,0.4534,0.685615939058626,0.4457364341085272,0.6368166588715446,0.8803842054421853,0.7283549783549783,0.5454545454545454,0.6513888888888889,0.46,0.6874361593462717,0.47093023255813954,979,0.5748373101952278,0.4358974358974359,344,461,156,0.2745087177805499,0.15533691115086465
1439,45,Y,no_signal,Price_Vol_Ratio_25_MA25,0.494,0.4767,0.6708727753530767,0.45186482020615315,0.6380122650958934,0.7937814068920147,0.7264911337990329,0.593900481540931,0.6455431754874652,0.494,0.6660098522167488,0.5167597765363129,1015,0.5961995249406176,0.43661971830985913,358,421,142,0.27135953570550997,0.15717208277598552
1440,60,Y,keep,Price_Vol_Ratio_25_MA25,0.46,0.4366,0.6756671774165373,0.4380263157894737,0.6269912258419931,0.8567361092595852,0.7668341708542714,0.5754716981132075,0.6757512229210343,0.46,0.7273593898951383,0.48157894736842105,1049,0.5340314136125655,0.39166666666666666,380,382,120,0.2909727039963266,0.1530701754385965
1441,90,Y,keep,Price_Vol_Ratio_25_MA25,0.542,0.4308,0.7096980927880241,0.4086331708715597,0.5974795802699268,0.7366253880625632,0.7767373090192212,0.6884353741496599,0.6814345991561181,0.542,0.6979627989371124,0.5802752293577982,1129,0.6177474402730375,0.28125,436,293,64,0.3422249899485183,0.2606077981651376
1442,5,Y,no_signal,Price_Vol_Ratio_25_MA5,0.508,0.5173,0.5995859716044045,0.5089233882337331,0.6745921410759845,0.7477364841658564,0.625075711689885,0.5305343511450381,0.5725138121546961,0.508,0.6021003500583431,0.468013468013468,857,0.5296108291032149,0.5665024630541872,297,591,203,0.15031975154347496,0.0720505548091755
1443,10,Y,no_signal,Price_Vol_Ratio_25_MA5,0.484,0.4721,0.6214816626218331,0.4739814476409265,0.6642115173998314,0.779457078734483,0.6466076696165192,0.5612244897959183,0.5857538035961273,0.484,0.6002190580503833,0.514018691588785,913,0.5609756097560976,0.4301675977653631,321,533,179,0.19101204408286396,0.10525766198506761
1444,20,Y,no_signal,Price_Vol_Ratio_25_MA5,0.48,0.4866,0.6295941178227241,0.45868043036869766,0.6608806172708809,0.8514110326510635,0.6530373831775701,0.5578231292517007,0.5883575883575883,0.48,0.589041095890411,0.4699140401146132,949,0.5870445344129555,0.5033112582781457,349,494,151,0.18731628861405358,0.12377843981859238
1445,30,Y,no_signal,Price_Vol_Ratio_25_MA5,0.474,0.5004,0.6716513153667362,0.49569543828264756,0.6425672774626795,0.8419362173177368,0.7135842880523732,0.5295169946332737,0.6354166666666666,0.474,0.6680286006128703,0.43023255813953487,979,0.5661605206073753,0.5705128205128205,344,461,156,0.2496039386775208,0.09801729278473464
1446,45,Y,no_signal,Price_Vol_Ratio_25_MA5,0.492,0.4817,0.6488995237705206,0.4847745692029271,0.6480007285946827,0.7775141696061101,0.698082191780822,0.5876623376623378,0.6162952646239555,0.492,0.6275862068965518,0.505586592178771,1015,0.5890736342042755,0.45774647887323944,358,421,142,0.23697272503890573,0.08096624439373672
1447,60,Y,no_signal,Price_Vol_Ratio_25_MA5,0.48,0.4783,0.6581498709815881,0.49572368421052626,0.6307093873584565,0.7656934609545889,0.759682224428997,0.584664536741214,0.6617749825296995,0.48,0.7292659675881792,0.48157894736842105,1049,0.47643979057591623,0.475,380,382,120,0.23675502473060855,0.08201754385964913
1448,90,Y,keep,Price_Vol_Ratio_25_MA5,0.5,0.4067,0.6424755968161743,0.3806264334862386,0.6306476795473169,0.7727267281494994,0.7441860465116279,0.6498599439775911,0.6364275668073136,0.5,0.6660761736049602,0.5321100917431193,1129,0.5221843003412969,0.28125,436,293,64,0.21206963787458774,0.2938646788990826
1449,5,Y,no_signal,Price_Vol_Ratio_25_MA50,0.468,0.4781,0.6059997591251108,0.49604418569935815,0.6721693082203085,0.7672447454379434,0.6361445783132531,0.48648648648648646,0.5828729281767956,0.468,0.6161026837806302,0.42424242424242425,857,0.5346869712351946,0.5320197044334976,297,591,203,0.16578312967558892,0.0691147932527243
1450,10,Y,no_signal,Price_Vol_Ratio_25_MA50,0.498,0.4768,0.6492995690762366,0.4742947144920726,0.6577642289960484,0.7808630740622041,0.6566265060240963,0.5851239669421487,0.6058091286307054,0.498,0.5969331872946331,0.5514018691588785,913,0.6210131332082551,0.4022346368715084,321,533,179,0.24414286859188417,0.09855723211333299
1451,20,Y,no_signal,Price_Vol_Ratio_25_MA50,0.484,0.4895,0.6687457071795155,0.5060817093303478,0.6436444261404493,0.8340286665636111,0.6611275964391692,0.5627118644067797,0.6042966042966043,0.484,0.5869336143308747,0.47564469914040114,949,0.6376518218623481,0.5033112582781457,349,494,151,0.2445510509677777,0.054687944742784496
1452,30,Y,no_signal,Price_Vol_Ratio_25_MA50,0.482,0.4939,0.6814680968450253,0.5242248062015504,0.6345032670622385,0.8135151905596779,0.72796106003245,0.5511265164644714,0.6506944444444445,0.482,0.6874361593462717,0.4622093023255814,979,0.5726681127982647,0.5256410256410257,344,461,156,0.28565161227424507,0.07930828861061419
1453,45,Y,no_signal,Price_Vol_Ratio_25_MA50,0.52,0.5012,0.6654435252682447,0.484735227004485,0.6389402544906092,0.7949970522958235,0.7246684350132626,0.6190476190476191,0.6385793871866295,0.52,0.6729064039408867,0.5446927374301676,1015,0.5558194774346793,0.45774647887323944,358,421,142,0.2503469337608088,0.09394916987961287
1454,60,Y,no_signal,Price_Vol_Ratio_25_MA50,0.532,0.5096,0.6717978728182912,0.5402521929824561,0.6252184317474779,0.774756948514607,0.7705326032852164,0.6422018348623854,0.6778476589797344,0.532,0.7378455672068637,0.5526315789473685,1049,0.5130890052356021,0.4666666666666667,380,382,120,0.26289061135262204,0.14649122807017545
1455,90,Y,keep,Price_Vol_Ratio_25_MA50,0.516,0.4092,0.6675876746161543,0.3596975344036697,0.612540132921109,0.7836078505084076,0.7493821057834898,0.6657458563535911,0.6434599156118144,0.516,0.6713906111603188,0.5527522935779816,1129,0.5358361774744027,0.265625,436,293,64,0.26298908393969717,0.3286983944954128
1456,5,Y,no_signal,Price_Vol_Ratio_5,0.504,0.496,0.5417829085445431,0.5046026770164701,0.7017131376034806,0.6993563519564829,0.5625806451612904,0.5633802816901408,0.5317679558011049,0.504,0.5087514585764294,0.5387205387205387,857,0.5651438240270727,0.45320197044334976,297,591,203,0.08136042978398261,0.05810154086016155
1457,10,Y,no_signal,Price_Vol_Ratio_5,0.47,0.4748,0.5563067552488652,0.47595676917454177,0.6850647376639452,0.7115529275060758,0.6059880239520958,0.5259391771019678,0.5449515905947441,0.47,0.5542168674698795,0.45794392523364486,913,0.5290806754221389,0.49162011173184356,321,533,179,0.09798224109126254,0.09996693294349014
1458,20,Y,no_signal,Price_Vol_Ratio_5,0.486,0.4984,0.6019942150911037,0.4935577525190231,0.6741776356075168,0.716536428910728,0.6175395858708892,0.5591766723842195,0.5647955647955648,0.486,0.5342465753424658,0.4670487106017192,949,0.6234817813765182,0.5298013245033113,349,494,151,0.1687371748655094,0.07690848023681664
1459,30,Y,keep,Price_Vol_Ratio_5,0.436,0.457,0.5853753110327728,0.44569916517590935,0.6737071226862869,0.7083794585793869,0.6406876790830945,0.4946236559139784,0.5645833333333333,0.436,0.5709908069458631,0.4011627906976744,979,0.5509761388286334,0.5128205128205128,344,461,156,0.1412194035704236,0.20341383422778772
1460,45,Y,no_signal,Price_Vol_Ratio_5,0.46,0.4891,0.6253138785205293,0.5029900070815957,0.6585224410313111,0.7182444457385154,0.6437177280550774,0.527972027972028,0.5675487465181058,0.46,0.5527093596059113,0.42178770949720673,1015,0.6033254156769596,0.5563380281690141,358,421,142,0.19503644852158245,0.06294751750727831
1461,60,Y,no_signal,Price_Vol_Ratio_5,0.47,0.5088,0.6202616303734796,0.49871710526315793,0.6455264836358318,0.7031563286410376,0.6855277475516867,0.5546218487394958,0.5960866526904263,0.47,0.6005719733079123,0.4342105263157895,1049,0.5837696335078534,0.5833333333333334,380,382,120,0.19936963151143697,0.11359649122807018
1462,90,Y,no_signal,Price_Vol_Ratio_5,0.422,0.4886,0.6014852008935994,0.4591814793577982,0.6540988382381409,0.7164083372114849,0.6285397001665741,0.5463108320251177,0.5295358649789029,0.422,0.5013286093888397,0.39908256880733944,1129,0.6382252559726962,0.578125,436,293,64,0.16155225107845597,0.11768922018348624
1463,5,Y,no_signal,Price_Vol_Ratio_5_EA10,0.51,0.515,0.5759012570905078,0.5112039939626146,0.683127078859995,0.7497729421532567,0.6029232643118149,0.5420560747663551,0.5497237569060773,0.51,0.5775962660443408,0.4882154882154882,857,0.5093062605752962,0.541871921182266,297,591,203,0.12763604988874344,0.0804763563384253
1464,10,Y,no_signal,Price_Vol_Ratio_5_EA10,0.49,0.4718,0.6170470728213896,0.4719365112515011,0.6668062820633681,0.7827065937213531,0.6242350061199511,0.5742904841402336,0.5753803596127247,0.49,0.5585980284775466,0.5358255451713395,913,0.6041275797373359,0.40782122905027934,321,533,179,0.17605198210546433,0.10729389651751683
1465,20,Y,no_signal,Price_Vol_Ratio_5_EA10,0.47,0.5057,0.6245344556170356,0.4641454297045484,0.6636830969488039,0.8647292535122854,0.6705069124423962,0.5225225225225226,0.6036036036036037,0.47,0.613277133825079,0.4154727793696275,949,0.5850202429149798,0.5960264900662252,349,494,151,0.20461982141866786,0.12007817985161008
1466,30,Y,no_signal,Price_Vol_Ratio_5_EA10,0.48,0.4855,0.6463676468307339,0.4979688431723316,0.6477337496320013,0.829368459958895,0.6891220320265047,0.5547945205479453,0.6090277777777777,0.48,0.6373850868232891,0.47093023255813954,979,0.5488069414316703,0.5,344,461,156,0.20440752549748625,0.06604054859868813
1467,45,Y,no_signal,Price_Vol_Ratio_5_EA10,0.512,0.4978,0.6381521828159554,0.5064127783460539,0.6469786330501464,0.7477463523235478,0.6990815775256618,0.608974358974359,0.612116991643454,0.512,0.6374384236453202,0.5307262569832403,1015,0.5510688836104513,0.4647887323943662,358,421,142,0.20672571756198588,0.08088755999685263
1468,60,Y,no_signal,Price_Vol_Ratio_5_EA10,0.484,0.4496,0.6375755518843677,0.4591666666666666,0.6437493347094384,0.7734172928942044,0.7578632051922117,0.6030769230769231,0.6610761705101328,0.484,0.7235462345090562,0.5157894736842106,1049,0.4895287958115183,0.38333333333333336,380,382,120,0.22958289869683918,0.14473684210526316
1469,90,Y,keep,Price_Vol_Ratio_5_EA10,0.504,0.3956,0.6491957303119436,0.365538990825688,0.6276090431557598,0.7813290563613575,0.7501237011380505,0.6555555555555556,0.6448663853727145,0.504,0.6713906111603188,0.5412844036697247,1129,0.5426621160409556,0.25,436,293,64,0.23659525328222444,0.3255447247706422
1470,5,Y,no_signal,Price_Vol_Ratio_5_EA25,0.526,0.5332,0.5865698428587506,0.5256754739513361,0.6803125391774689,0.7411191170311878,0.6223818073010174,0.5536723163841808,0.5642265193370166,0.526,0.6067677946324388,0.494949494949495,857,0.5025380710659898,0.5714285714285714,297,591,203,0.1493404569120234,0.08414191172811862
1471,10,Y,no_signal,Price_Vol_Ratio_5_EA25,0.482,0.4767,0.6272776591612912,0.4690648984493291,0.6640046476433986,0.7884517102820296,0.6469879518072289,0.5511265164644714,0.5947441217150761,0.482,0.588170865279299,0.4953271028037383,913,0.6060037523452158,0.4581005586592179,321,533,179,0.20672010915913355,0.11256722184514176
1472,20,Y,no_signal,Price_Vol_Ratio_5_EA25,0.466,0.486,0.6126948033941545,0.46076775650391844,0.6668759607325659,0.8587116615278861,0.6471962616822431,0.532399299474606,0.5814275814275814,0.466,0.58377239199157,0.4355300859598854,949,0.5769230769230769,0.5364238410596026,349,494,151,0.18997837058399422,0.1095656464069527
1473,30,Y,no_signal,Price_Vol_Ratio_5_EA25,0.498,0.5126,0.6327542159758397,0.5114788312462732,0.6536554040293988,0.8229471609936061,0.6812324929971989,0.5649913344887348,0.6048611111111111,0.498,0.6210418794688458,0.4738372093023256,979,0.5704989154013015,0.5512820512820513,344,461,156,0.20135425275691915,0.08012820512820513
1474,45,Y,no_signal,Price_Vol_Ratio_5_EA25,0.502,0.4908,0.6426114224869242,0.503993233141868,0.6480587199618612,0.7474486490828829,0.6955093099671413,0.5977382875605817,0.6128133704735376,0.502,0.625615763546798,0.5167597765363129,1015,0.5819477434679335,0.4647887323943662,358,421,142,0.23081801481342804,0.10122747659139193
1475,60,Y,keep,Price_Vol_Ratio_5_EA25,0.48,0.4498,0.639495854940382,0.4493311403508772,0.6360271299015497,0.7869823465235138,0.7587587587587586,0.5975232198142415,0.663172606568833,0.48,0.7225929456625357,0.5078947368421053,1049,0.5,0.39166666666666666,380,382,120,0.22640610104861772,0.12587719298245614
1476,90,Y,keep,Price_Vol_Ratio_5_EA25,0.502,0.4078,0.6471249739266076,0.3841922305045872,0.6245425466126471,0.773043242716066,0.7635299853729888,0.6517482517482518,0.6589310829817159,0.502,0.6935341009743136,0.5344036697247706,1129,0.5255972696245734,0.28125,436,293,64,0.24009588962415016,0.32740825688073394
1477,5,Y,no_signal,Price_Vol_Ratio_5_EA5,0.498,0.5049,0.578133298584169,0.49663299663299665,0.682475106768945,0.7599394706370587,0.6041666666666666,0.5255198487712666,0.5538674033149171,0.498,0.5752625437572929,0.468013468013468,857,0.5228426395939086,0.541871921182266,297,591,203,0.12407426054370596,0.0860990860990861
1478,10,Y,no_signal,Price_Vol_Ratio_5_EA5,0.492,0.4721,0.6124768560854368,0.47590455803268417,0.669665532234582,0.7820265110951896,0.6342648845686513,0.5780730897009967,0.5836791147994468,0.492,0.5717415115005476,0.5420560747663551,913,0.6041275797373359,0.4022346368715084,321,533,179,0.18678089468568457,0.10062827407368732
1479,20,Y,no_signal,Price_Vol_Ratio_5_EA5,0.468,0.5024,0.6201861750916158,0.4658722176891402,0.6651573017064466,0.8553747109174094,0.664749856239218,0.5215827338129496,0.5959805959805959,0.468,0.6090621707060063,0.4154727793696275,949,0.5708502024291497,0.5894039735099338,349,494,151,0.18379457600798624,0.14032524336325167
1480,30,Y,no_signal,Price_Vol_Ratio_5_EA5,0.486,0.5056,0.6380941196803147,0.49603085867620755,0.6506392574313339,0.8376386170737631,0.6842975206611571,0.5483304042179262,0.6020833333333333,0.486,0.634320735444331,0.45348837209302323,979,0.5336225596529284,0.5576923076923077,344,461,156,0.18806431814304295,0.06782945736434108
1481,45,Y,no_signal,Price_Vol_Ratio_5_EA5,0.48,0.4712,0.6430829715783438,0.4880203005743961,0.6503945526922882,0.767950654033356,0.7053716766142161,0.5751633986928104,0.621866295264624,0.48,0.6403940886699507,0.49162011173184356,1015,0.5771971496437055,0.4507042253521127,358,421,142,0.24342229970864585,0.11417105987882603
1482,60,Y,keep,Price_Vol_Ratio_5_EA5,0.47,0.4489,0.6280963171107861,0.44289473684210534,0.6448123562346909,0.7882510980258812,0.756972111553785,0.5839874411302983,0.6589797344514325,0.47,0.7244995233555768,0.48947368421052634,1049,0.4790575916230366,0.4083333333333333,380,382,120,0.21337698830599075,0.16666666666666666
1483,90,Y,keep,Price_Vol_Ratio_5_EA5,0.494,0.3966,0.6494496624818242,0.35786983944954126,0.6279070041081357,0.7873426188745878,0.7570231641202564,0.6451612903225806,0.6533052039381153,0.494,0.6802480070859167,0.5275229357798165,1129,0.5494880546075085,0.265625,436,293,64,0.24638675683274033,0.34016628440366975
1484,5,Y,no_signal,Price_Vol_Ratio_5_EA50,0.522,0.5283,0.5970942985703482,0.5186429151946393,0.6768458788269368,0.7468213758776375,0.6417998815867376,0.551594746716698,0.5821823204419889,0.522,0.632438739789965,0.494949494949495,857,0.5093062605752962,0.5615763546798029,297,591,203,0.16018575007848176,0.06780448159758505
1485,10,Y,no_signal,Price_Vol_Ratio_5_EA50,0.498,0.4892,0.626261484621755,0.47270227466541354,0.6646298116837087,0.7877244274269726,0.6391752577319588,0.5709401709401709,0.5885200553250346,0.498,0.5772179627601315,0.5202492211838006,913,0.6078799249530957,0.4581005586592179,321,533,179,0.19772557739057886,0.1362014653927148
1486,20,Y,no_signal,Price_Vol_Ratio_5_EA50,0.448,0.4637,0.6353384982274117,0.4698096738078521,0.6597928835811163,0.8710781297208967,0.6720741599073,0.5174825174825175,0.6077616077616078,0.448,0.6111696522655427,0.42406876790830944,949,0.6012145748987854,0.5033112582781457,349,494,151,0.22239476457212579,0.08937550997172622
1487,30,Y,no_signal,Price_Vol_Ratio_5_EA50,0.5,0.5175,0.6469093922480551,0.512485092426953,0.6502405434474073,0.8291923875292594,0.6771830985915492,0.5644599303135889,0.6020833333333333,0.5,0.6138917262512769,0.47093023255813954,979,0.5770065075921909,0.5641025641025641,344,461,156,0.20324869992178482,0.06551878354203935
1488,45,Y,no_signal,Price_Vol_Ratio_5_EA50,0.52,0.5097,0.6433181610755532,0.5067275159335903,0.6479220412724116,0.7377167538540298,0.7037037037037036,0.6141479099678456,0.6211699164345403,0.52,0.6364532019704433,0.5335195530726257,1015,0.5843230403800475,0.4859154929577465,358,421,142,0.22925242502603466,0.1132661893146589
1489,60,Y,no_signal,Price_Vol_Ratio_5_EA50,0.48,0.4612,0.6377839278495101,0.48471491228070174,0.6385336116580186,0.776532847680294,0.7498741821841973,0.5924764890282131,0.6526904262753319,0.48,0.7102001906577693,0.49736842105263157,1049,0.49476439790575916,0.425,380,382,120,0.21475451564441828,0.08596491228070176
1490,90,Y,keep,Price_Vol_Ratio_5_EA50,0.478,0.3941,0.656491745692978,0.3542144495412844,0.6212581397213044,0.8067758584717445,0.7595061728395062,0.6287339971550497,0.6575246132208158,0.478,0.6811337466784765,0.5068807339449541,1129,0.5665529010238908,0.28125,436,293,64,0.2548783695136292,0.338302752293578
1491,5,Y,no_signal,Price_Vol_Ratio_5_MA10,0.522,0.5298,0.5799161676410254,0.5114610804265977,0.6806285258750132,0.7552775660045995,0.623642943305187,0.5482041587901701,0.569060773480663,0.522,0.603267211201867,0.4882154882154882,857,0.5194585448392555,0.5714285714285714,297,591,203,0.12932019972871958,0.08377701481149757
1492,10,Y,no_signal,Price_Vol_Ratio_5_MA10,0.488,0.4703,0.6189684544077727,0.46344349884265296,0.6649721272514287,0.7986664311786804,0.6469544648137197,0.5719063545150501,0.5871369294605809,0.488,0.5991237677984665,0.5327102803738317,913,0.5666041275797373,0.40782122905027934,321,533,179,0.1913839906787306,0.0914739205346421
1493,20,Y,no_signal,Price_Vol_Ratio_5_MA10,0.484,0.5083,0.6270461555526167,0.46208656710753526,0.6617938388547301,0.8605663391943429,0.6666666666666667,0.5473684210526315,0.6001386001386001,0.484,0.6080084299262382,0.4469914040114613,949,0.5850202429149798,0.5695364238410596,349,494,151,0.19874105706838224,0.14821913129281392
1494,30,Y,no_signal,Price_Vol_Ratio_5_MA10,0.492,0.5029,0.6538080603741477,0.5035125968992248,0.6458947550235165,0.8249027697158421,0.6860335195530726,0.5620689655172413,0.6097222222222223,0.492,0.627170582226762,0.4738372093023256,979,0.5726681127982647,0.532051282051282,344,461,156,0.21628604158034562,0.03957960644007156
1495,45,Y,no_signal,Price_Vol_Ratio_5_MA10,0.484,0.4697,0.6405649228321028,0.5021736564639232,0.64643384880405,0.7493016320455034,0.7027896995708154,0.5825242718446602,0.6142061281337048,0.484,0.645320197044335,0.5027932960893855,1015,0.5391923990498813,0.43661971830985913,358,421,142,0.2131776324257281,0.0706585884019199
1496,60,Y,no_signal,Price_Vol_Ratio_5_MA10,0.462,0.4294,0.6300914857830195,0.45176535087719294,0.6439609801168195,0.7842638434962532,0.7512588116817723,0.5816485225505442,0.6547868623340322,0.462,0.7111534795042898,0.4921052631578947,1049,0.5,0.36666666666666664,380,382,120,0.22141256444681795,0.14912280701754385
1497,90,Y,keep,Price_Vol_Ratio_5_MA10,0.496,0.4044,0.6556135636054741,0.3619731938073395,0.6254097932473544,0.7761274987630509,0.7588235294117648,0.6460674157303371,0.6540084388185654,0.496,0.6855624446412755,0.5275229357798165,1129,0.5324232081911263,0.28125,436,293,64,0.24086977814188157,0.3213876146788991
1498,5,Y,no_signal,Price_Vol_Ratio_5_MA25,0.524,0.5315,0.5783870069715511,0.521246952281435,0.6813951199551619,0.7474103885152082,0.6332361516034986,0.5509433962264151,0.5656077348066298,0.524,0.6336056009334889,0.49158249158249157,857,0.467005076142132,0.5714285714285714,297,591,203,0.11350538118451214,0.08565125806505117
1499,10,Y,keep,Price_Vol_Ratio_5_MA25,0.476,0.4609,0.6165703235935385,0.44527402147618306,0.6674734596431529,0.7958290664178158,0.6304878048780488,0.5574324324324325,0.5809128630705395,0.476,0.5662650602409639,0.514018691588785,913,0.6060037523452158,0.40782122905027934,321,533,179,0.19061543804417738,0.1496197288501366
1500,20,Y,no_signal,Price_Vol_Ratio_5_MA25,0.468,0.4855,0.609216818897369,0.4706920434922863,0.667384065029652,0.8674254038758484,0.6512434933487565,0.5365853658536585,0.5821205821205822,0.468,0.5932560590094836,0.44126074498567336,949,0.5607287449392713,0.5298013245033113,349,494,151,0.16430037158227498,0.10835120211009697
1501,30,Y,no_signal,Price_Vol_Ratio_5_MA25,0.494,0.5097,0.6415174189431423,0.5099508050089445,0.6524516023482941,0.8304309156033295,0.6783295711060947,0.56,0.6041666666666666,0.494,0.6138917262512769,0.4680232558139535,979,0.5835140997830802,0.5512820512820513,344,461,156,0.2057258834660185,0.07014013118664282
1502,45,Y,no_signal,Price_Vol_Ratio_5_MA25,0.522,0.509,0.6554649380433639,0.5196514281218034,0.6441737429764058,0.734495445845553,0.7145969498910675,0.6175999999999999,0.6350974930362117,0.522,0.6463054187192119,0.5391061452513967,1015,0.6080760095011877,0.4788732394366197,358,421,142,0.26198003814516224,0.10657801557951058
1503,60,Y,no_signal,Price_Vol_Ratio_5_MA25,0.486,0.4509,0.6435485802983645,0.471984649122807,0.6349766907898325,0.7764465566993187,0.7459349593495936,0.6052227342549924,0.6505939902166318,0.486,0.6997140133460439,0.5184210526315789,1049,0.5157068062827225,0.38333333333333336,380,382,120,0.2274816704016291,0.13815789473684212
1504,90,Y,keep,Price_Vol_Ratio_5_MA25,0.494,0.4032,0.6520721167362462,0.36114893922018354,0.6249007175210616,0.7742107589634304,0.7607843137254903,0.6441631504922645,0.6568213783403657,0.494,0.687333923826395,0.5252293577981652,1129,0.5392491467576792,0.28125,436,293,64,0.25544669389383823,0.3324254587155963
1505,5,Y,no_signal,Price_Vol_Ratio_5_MA5,0.504,0.5092,0.5753454678994723,0.49978437909472395,0.6808756176049615,0.7547831382497582,0.6061705989110707,0.5355805243445693,0.550414364640884,0.504,0.5845974329054843,0.48148148148148145,857,0.5008460236886633,0.5369458128078818,297,591,203,0.1286232420575454,0.06083826773481946
1506,10,Y,no_signal,Price_Vol_Ratio_5_MA5,0.482,0.4631,0.6053235627141005,0.46753337162150393,0.6703624092611449,0.7812857028209992,0.6206896551724138,0.5676126878130215,0.5663900414937759,0.482,0.5618838992332968,0.5295950155763239,913,0.574108818011257,0.39664804469273746,321,533,179,0.15646827459933543,0.10966080161506465
1507,20,Y,no_signal,Price_Vol_Ratio_5_MA5,0.456,0.4844,0.6228781201605782,0.45969562989810053,0.666178292155767,0.8572520438798457,0.6557759626604435,0.5142857142857143,0.5911295911295912,0.456,0.5922023182297155,0.41260744985673353,949,0.5890688259109311,0.5562913907284768,349,494,151,0.19713271587820974,0.12178599214406345
1508,30,Y,no_signal,Price_Vol_Ratio_5_MA5,0.502,0.5155,0.6420624879519807,0.49558363148479423,0.6496612087524908,0.8395849563094111,0.6968869470234844,0.5699481865284974,0.6145833333333334,0.502,0.651685393258427,0.4796511627906977,979,0.5357917570498916,0.5512820512820513,344,461,156,0.20232695720765134,0.07051282051282051
1509,45,Y,no_signal,Price_Vol_Ratio_5_MA5,0.478,0.4613,0.6391725074008635,0.47794869777323157,0.6494851101951025,0.7676195973496376,0.6877729257641921,0.5783521809369951,0.6016713091922006,0.478,0.6206896551724138,0.5,1015,0.5558194774346793,0.4225352112676056,358,421,142,0.21482278880919228,0.12546227083169406
1510,60,Y,keep,Price_Vol_Ratio_5_MA5,0.468,0.4447,0.6061107811478397,0.4477412280701754,0.6528939323128522,0.7908020264832624,0.7441161742613921,0.5830721003134796,0.6429070580013976,0.468,0.7082936129647283,0.48947368421052634,1049,0.46335078534031415,0.4,380,382,120,0.1837501684476365,0.1482456140350877
1511,90,Y,keep,Price_Vol_Ratio_5_MA5,0.492,0.4088,0.6493196733948615,0.3716671444954128,0.6297938591462579,0.7822235368023717,0.7452547452547452,0.6412429378531073,0.6413502109704642,0.492,0.6607617360496014,0.5206422018348624,1129,0.5665529010238908,0.296875,436,293,64,0.23977242840775462,0.3231077981651376
1512,5,Y,no_signal,Price_Vol_Ratio_5_MA50,0.494,0.5,0.5840544772126433,0.4967822726443416,0.6793769467200373,0.7604862853596827,0.6279904306220095,0.5235404896421845,0.5704419889502762,0.494,0.6126021003500584,0.468013468013468,857,0.5093062605752962,0.5320197044334976,297,591,203,0.1369077587381315,0.061966130931648176
1513,10,Y,no_signal,Price_Vol_Ratio_5_MA50,0.492,0.4783,0.6091611885029458,0.4686820167423728,0.6686982399372767,0.7805949110891368,0.6393831553973902,0.5709459459459458,0.5795297372060858,0.492,0.5903614457831325,0.5264797507788161,913,0.5609756097560976,0.4301675977653631,321,533,179,0.18393272903998734,0.11298491098000313
1514,20,Y,no_signal,Price_Vol_Ratio_5_MA50,0.45,0.4614,0.6339690618294134,0.46702024706351164,0.6590784354165035,0.8386895203402491,0.6573426573426574,0.5233968804159445,0.5925155925155925,0.45,0.5943097997892518,0.4326647564469914,949,0.5890688259109311,0.4900662251655629,349,494,151,0.20084853862791857,0.09038122165505987
1515,30,Y,no_signal,Price_Vol_Ratio_5_MA50,0.49,0.5032,0.6405735189522267,0.505478533094812,0.6501652392047829,0.8183088622380992,0.6823529411764706,0.5580589254766032,0.60625,0.49,0.6220633299284984,0.4680232558139535,979,0.5726681127982647,0.5384615384615384,344,461,156,0.19922936991352014,0.04203935599284436
1516,45,Y,no_signal,Price_Vol_Ratio_5_MA50,0.49,0.4845,0.644246047997379,0.5284444094736014,0.6466959416527802,0.7335755380320002,0.7049269085002706,0.5826513911620295,0.6204735376044568,0.49,0.6413793103448275,0.4972067039106145,1015,0.5700712589073634,0.47183098591549294,358,421,142,0.24426008916139147,0.1430088913368479
1517,60,Y,keep,Price_Vol_Ratio_5_MA50,0.48,0.4441,0.6453802923751866,0.44815789473684214,0.636112451409776,0.7921510986318133,0.7597597597597597,0.6000000000000001,0.6645702306079665,0.48,0.7235462345090562,0.5131578947368421,1049,0.5026178010471204,0.375,380,382,120,0.23852684431445556,0.12894736842105264
1518,90,Y,keep,Price_Vol_Ratio_5_MA50,0.51,0.4124,0.6598382089317617,0.36519853784403666,0.6191941345327752,0.7703567358069188,0.7583826429980275,0.659248956884562,0.6554149085794655,0.51,0.6811337466784765,0.5435779816513762,1129,0.5563139931740614,0.28125,436,293,64,0.24705181727766576,0.2965883027522936
